codgeo,dep,reg,weight_dep,weight_reg,weight_fr
82109,82,76.0,86,3,3
82110,82,76.0,343,15,12
82111,82,76.0,130,5,4
82112,82,76.0,5045,224,184
82113,82,76.0,481,21,17
82114,82,76.0,255,11,9
82115,82,76.0,802,35,29
82116,82,76.0,78,3,2
82117,82,76.0,530,23,19
82118,82,76.0,10,0,0
82119,82,76.0,228,10,8
82120,82,76.0,127,5,4
82121,82,76.0,23857,1063,872
82122,82,76.0,26,1,0
82123,82,76.0,533,23,19
82124,82,76.0,1638,73,59
82125,82,76.0,2459,109,89
82126,82,76.0,508,22,18
82127,82,76.0,315,14,11
82128,82,76.0,8,0,0
82129,82,76.0,14,0,0
82130,82,76.0,24,1,0
82131,82,76.0,624,27,22
82132,82,76.0,500,22,18
82133,82,76.0,4,0,0
82134,82,76.0,2181,97,79
82135,82,76.0,565,25,20
82136,82,76.0,694,30,25
82137,82,76.0,228,10,8
82138,82,76.0,19,0,0
82139,82,76.0,54,2,2
82140,82,76.0,127,5,4
82141,82,76.0,217,9,7
82142,82,76.0,628,28,22
82143,82,76.0,11,0,0
82144,82,76.0,229,10,8
82145,82,76.0,150,6,5
82146,82,76.0,25,1,0
82147,82,76.0,136,6,4
82148,82,76.0,221,9,8
82149,82,76.0,779,34,28
82150,82,76.0,316,14,11
82151,82,76.0,174,7,6
82152,82,76.0,161,7,5
82153,82,76.0,46,2,1
82154,82,76.0,46,2,1
82155,82,76.0,745,33,27
82156,82,76.0,63,2,2
82157,82,76.0,39,1,1
82158,82,76.0,69,3,2
82159,82,76.0,211,9,7
82160,82,76.0,118,5,4
82161,82,76.0,1530,68,55
82162,82,76.0,54,2,1
82163,82,76.0,20,0,0
82164,82,76.0,57,2,2
82165,82,76.0,151,6,5
82166,82,76.0,63,2,2
82167,82,76.0,691,30,25
82168,82,76.0,142,6,5
82169,82,76.0,935,41,34
82170,82,76.0,206,9,7
82171,82,76.0,577,25,21
82172,82,76.0,115,5,4
82173,82,76.0,401,17,14
82174,82,76.0,52,2,1
82175,82,76.0,107,4,3
82176,82,76.0,335,14,12
82177,82,76.0,70,3,2
82178,82,76.0,339,15,12
82179,82,76.0,758,33,27
82180,82,76.0,222,9,8
82181,82,76.0,84,3,3
82182,82,76.0,115,5,4
82183,82,76.0,101,4,3
82184,82,76.0,289,12,10
82185,82,76.0,49,2,1
82186,82,76.0,2032,90,74
82187,82,76.0,197,8,7
82188,82,76.0,213,9,7
82189,82,76.0,258,11,9
82190,82,76.0,1869,83,68
82191,82,76.0,113,5,4
82192,82,76.0,184,8,6
82193,82,76.0,59,2,2
82194,82,76.0,535,23,19
82195,82,76.0,266,11,9
83001,83,93.0,253,53,38
83002,83,93.0,13,2,2
83003,83,93.0,92,19,14
83004,83,93.0,677,143,103
83005,83,93.0,32,6,4
83006,83,93.0,26,5,4
83007,83,93.0,197,41,30
83008,83,93.0,258,54,39
83009,83,93.0,765,162,116
83010,83,93.0,12,2,1
83011,83,93.0,134,28,20
83012,83,93.0,291,61,44
83013,83,93.0,9,1,1
83014,83,93.0,21,4,3
83015,83,93.0,24,5,3
83016,83,93.0,908,192,138
83017,83,93.0,243,51,37
83018,83,93.0,307,65,47
83019,83,93.0,766,162,117
83020,83,93.0,3,0,0
83021,83,93.0,263,55,40
83022,83,93.0,1,0,0
83023,83,93.0,1670,353,255
83025,83,93.0,133,28,20
83026,83,93.0,181,38,27
83027,83,93.0,522,110,79
83028,83,93.0,168,35,25
83029,83,93.0,302,64,46
83030,83,93.0,178,37,27
83031,83,93.0,421,89,64
83032,83,93.0,326,69,49
83033,83,93.0,333,70,50
83034,83,93.0,903,191,137
83035,83,93.0,375,79,57
83036,83,93.0,680,144,103
83037,83,93.0,136,28,20
83038,83,93.0,48,10,7
83039,83,93.0,15,3,2
83040,83,93.0,8,1,1
83041,83,93.0,52,11,8
83042,83,93.0,1188,251,181
83043,83,93.0,182,38,27
83044,83,93.0,40,8,6
83045,83,93.0,86,18,13
83046,83,93.0,206,43,31
83047,83,93.0,1714,362,261
83048,83,93.0,360,76,55
83049,83,93.0,1068,226,163
83050,83,93.0,3802,804,580
83051,83,93.0,110,23,16
83052,83,93.0,34,7,5
83053,83,93.0,222,47,33
83054,83,93.0,911,192,139
83055,83,93.0,540,114,82
83056,83,93.0,228,48,34
83057,83,93.0,334,70,51
83058,83,93.0,418,88,63
83059,83,93.0,282,59,43
83060,83,93.0,44,9,6
83061,83,93.0,5026,1063,767
83062,83,93.0,2346,496,358
83063,83,93.0,183,38,27
83064,83,93.0,510,107,77
83065,83,93.0,229,48,35
83066,83,93.0,177,37,27
83067,83,93.0,410,86,62
83068,83,93.0,430,91,65
83069,83,93.0,5232,1107,799
83070,83,93.0,527,111,80
83071,83,93.0,965,204,147
83072,83,93.0,847,179,129
83073,83,93.0,1056,223,161
83074,83,93.0,23,4,3
83075,83,93.0,59,12,9
83076,83,93.0,86,18,13
83077,83,93.0,203,43,31
83078,83,93.0,29,6,4
83079,83,93.0,135,28,20
83080,83,93.0,84,17,12
83081,83,93.0,623,131,95
83082,83,93.0,222,47,33
83083,83,93.0,126,26,19
83084,83,93.0,54,11,8
83085,83,93.0,281,59,43
83086,83,93.0,879,186,134
83087,83,93.0,412,87,63
83088,83,93.0,267,56,40
83089,83,93.0,47,9,7
83090,83,93.0,1301,275,198
83091,83,93.0,596,126,91
83092,83,93.0,379,80,57
83093,83,93.0,191,40,29
83094,83,93.0,264,56,40
83095,83,93.0,72,15,11
83096,83,93.0,154,32,23
83097,83,93.0,505,106,77
83098,83,93.0,928,196,141
83099,83,93.0,741,156,113
83100,83,93.0,411,87,62
83101,83,93.0,201,42,30
83102,83,93.0,255,54,39
83103,83,93.0,369,78,56
83104,83,93.0,410,86,62
83105,83,93.0,4,1,0
83106,83,93.0,485,102,74
83107,83,93.0,1315,278,200
83108,83,93.0,245,52,37
83109,83,93.0,26,5,3
83110,83,93.0,161,34,24
83111,83,93.0,180,38,27
83112,83,93.0,1089,230,166
83113,83,93.0,230,48,35
83114,83,93.0,22,4,3
83115,83,93.0,1370,290,209
83116,83,93.0,1595,337,243
83117,83,93.0,157,33,24
83118,83,93.0,3195,676,488
83119,83,93.0,378,80,57
83120,83,93.0,542,114,82
83121,83,93.0,351,74,53
83122,83,93.0,12,2,1
83123,83,93.0,1494,316,228
83124,83,93.0,238,50,36
83125,83,93.0,241,51,36
83126,83,93.0,6138,1299,937
83127,83,93.0,280,59,42
83128,83,93.0,75,16,11
83129,83,93.0,3055,646,466
83130,83,93.0,1053,222,160
83131,83,93.0,546,115,83
83132,83,93.0,232,49,35
83133,83,93.0,146,31,22
83134,83,93.0,171,36,26
83135,83,93.0,136,28,20
83136,83,93.0,229,48,35
83137,83,93.0,16011,3388,2445
83138,83,93.0,279,59,42
83139,83,93.0,51,10,7
83140,83,93.0,481,101,73
83141,83,93.0,555,117,84
83142,83,93.0,9,2,1
83143,83,93.0,418,88,63
83144,83,93.0,2213,468,338
83145,83,93.0,94,20,14
83146,83,93.0,156,33,23
83147,83,93.0,0,0,0
83148,83,93.0,1146,242,175
83149,83,93.0,125,26,19
83150,83,93.0,393,83,60
83151,83,93.0,93,19,14
83152,83,93.0,62,13,9
83153,83,93.0,615,130,93
83154,83,93.0,72,15,11
84001,84,93.0,475,52,38
84002,84,93.0,175,19,14
84003,84,93.0,2063,229,165
84004,84,93.0,1024,114,82
84005,84,93.0,38,4,3
84006,84,93.0,12,1,1
84007,84,93.0,16286,1813,1308
84008,84,93.0,116,13,9
84009,84,93.0,253,28,20
84010,84,93.0,122,13,9
84011,84,93.0,44,4,3
84012,84,93.0,420,46,33
84013,84,93.0,49,5,3
84014,84,93.0,203,22,16
84015,84,93.0,41,4,3
84016,84,93.0,918,102,73
84017,84,93.0,548,61,44
84018,84,93.0,90,10,7
84019,84,93.0,2521,280,202
84020,84,93.0,243,27,19
84021,84,93.0,13,1,1
84022,84,93.0,58,6,4
84023,84,93.0,6,0,0
84024,84,93.0,168,18,13
84025,84,93.0,301,33,24
84026,84,93.0,725,80,58
84027,84,93.0,489,54,39
84028,84,93.0,189,21,15
84029,84,93.0,847,94,68
84030,84,93.0,597,66,47
84031,84,93.0,5039,561,404
84032,84,93.0,99,11,8
84033,84,93.0,21,2,1
84034,84,93.0,878,97,70
84035,84,93.0,4829,537,388
84036,84,93.0,601,66,48
84037,84,93.0,378,42,30
84038,84,93.0,753,83,60
84039,84,93.0,1003,111,80
84040,84,93.0,48,5,3
84041,84,93.0,91,10,7
84042,84,93.0,321,35,25
84043,84,93.0,1511,168,121
84044,84,93.0,202,22,16
84045,84,93.0,79,8,6
84046,84,93.0,86,9,6
84047,84,93.0,549,61,44
84048,84,93.0,12,1,1
84049,84,93.0,89,9,7
84050,84,93.0,316,35,25
84051,84,93.0,204,22,16
84052,84,93.0,235,26,18
84053,84,93.0,325,36,26
84054,84,93.0,3434,382,275
84055,84,93.0,271,30,21
84056,84,93.0,973,108,78
84057,84,93.0,36,4,2
84058,84,93.0,72,8,5
84059,84,93.0,22,2,1
84060,84,93.0,0,0,0
84061,84,93.0,57,6,4
84062,84,93.0,263,29,21
84063,84,93.0,74,8,6
84064,84,93.0,692,77,55
84065,84,93.0,695,77,55
84066,84,93.0,32,3,2
84067,84,93.0,486,54,39
84068,84,93.0,178,19,14
84069,84,93.0,512,57,41
84070,84,93.0,296,33,23
84071,84,93.0,332,36,26
84072,84,93.0,1065,118,85
84073,84,93.0,189,21,15
84074,84,93.0,380,42,30
84075,84,93.0,66,7,5
84076,84,93.0,216,24,17
84077,84,93.0,85,9,6
84078,84,93.0,702,78,56
84079,84,93.0,53,5,4
84080,84,93.0,2323,258,186
84081,84,93.0,1460,162,117
84082,84,93.0,341,38,27
84083,84,93.0,414,46,33
84084,84,93.0,256,28,20
84085,84,93.0,80,9,6
84086,84,93.0,235,26,18
84087,84,93.0,5173,575,415
84088,84,93.0,1650,183,132
84089,84,93.0,3573,397,287
84090,84,93.0,108,12,8
84091,84,93.0,946,105,76
84092,84,93.0,3309,368,265
84093,84,93.0,137,15,11
84094,84,93.0,100,11,8
84095,84,93.0,159,17,12
84096,84,93.0,147,16,11
84097,84,93.0,122,13,9
84098,84,93.0,113,12,9
84099,84,93.0,818,91,65
84100,84,93.0,11,1,0
84101,84,93.0,58,6,4
84102,84,93.0,246,27,19
84103,84,93.0,108,12,8
84104,84,93.0,211,23,17
84105,84,93.0,161,17,12
84106,84,93.0,434,48,34
84107,84,93.0,361,40,29
84108,84,93.0,380,42,30
84109,84,93.0,33,3,2
84110,84,93.0,6,0,0
84111,84,93.0,42,4,3
84112,84,93.0,150,16,12
84113,84,93.0,148,16,11
84114,84,93.0,32,3,2
84115,84,93.0,100,11,8
84116,84,93.0,147,16,11
84117,84,93.0,48,5,3
84118,84,93.0,495,55,39
84119,84,93.0,882,98,70
84120,84,93.0,20,2,1
84121,84,93.0,39,4,3
84122,84,93.0,1108,123,89
84123,84,93.0,223,24,17
84124,84,93.0,181,20,14
84125,84,93.0,13,1,1
84126,84,93.0,160,17,12
84127,84,93.0,462,51,37
84128,84,93.0,0,0,0
84129,84,93.0,3294,366,264
84130,84,93.0,20,2,1
84131,84,93.0,354,39,28
84132,84,93.0,1639,182,131
84133,84,93.0,741,82,59
84134,84,93.0,138,15,11
84135,84,93.0,304,33,24
84136,84,93.0,235,26,18
84137,84,93.0,1029,114,82
84138,84,93.0,1684,187,135
84139,84,93.0,106,11,8
84140,84,93.0,85,9,6
84141,84,93.0,2062,229,165
84142,84,93.0,548,61,44
84143,84,93.0,154,17,12
84144,84,93.0,118,13,9
84145,84,93.0,127,14,10
84146,84,93.0,90,10,7
84147,84,93.0,626,69,50
84148,84,93.0,241,26,19
84149,84,93.0,309,34,24
84150,84,93.0,381,42,30
84151,84,93.0,29,3,2
85001,85,52.0,287,51,27
85002,85,52.0,271,48,26
85003,85,52.0,1414,253,137
85004,85,52.0,386,69,37
85005,85,52.0,133,23,12
85006,85,52.0,261,46,25
85008,85,52.0,981,175,95
85009,85,52.0,161,28,15
85010,85,52.0,201,36,19
85011,85,52.0,252,45,24
85012,85,52.0,332,59,32
85013,85,52.0,218,39,21
85014,85,52.0,176,31,17
85015,85,52.0,233,41,22
85016,85,52.0,319,57,31
85017,85,52.0,345,61,33
85018,85,52.0,574,103,55
85019,85,52.0,894,160,86
85020,85,52.0,604,108,58
85021,85,52.0,263,47,25
85022,85,52.0,188,33,18
85023,85,52.0,56,10,5
85024,85,52.0,312,55,30
85025,85,52.0,359,64,34
85026,85,52.0,222,39,21
85028,85,52.0,81,14,7
85029,85,52.0,315,56,30
85031,85,52.0,490,87,47
85033,85,52.0,113,20,11
85034,85,52.0,520,93,50
85035,85,52.0,659,118,64
85036,85,52.0,92,16,8
85037,85,52.0,89,16,8
85038,85,52.0,420,75,40
85039,85,52.0,585,104,56
85040,85,52.0,170,30,16
85041,85,52.0,48,8,4
85042,85,52.0,289,51,28
85045,85,52.0,157,28,15
85046,85,52.0,575,103,55
85047,85,52.0,2978,533,289
85049,85,52.0,269,48,26
85050,85,52.0,278,49,27
85051,85,52.0,1257,225,122
85053,85,52.0,29,5,2
85054,85,52.0,144,25,14
85055,85,52.0,146,26,14
85056,85,52.0,56,10,5
85058,85,52.0,84,15,8
85059,85,52.0,352,63,34
85061,85,52.0,228,40,22
85062,85,52.0,155,27,15
85064,85,52.0,390,69,37
85065,85,52.0,556,99,54
85066,85,52.0,133,23,12
85067,85,52.0,144,25,14
85070,85,52.0,471,84,45
85071,85,52.0,522,93,50
85072,85,52.0,132,23,12
85073,85,52.0,165,29,16
85074,85,52.0,15,2,1
85076,85,52.0,512,91,49
85077,85,52.0,77,13,7
85078,85,52.0,115,20,11
85080,85,52.0,242,43,23
85081,85,52.0,655,117,63
85082,85,52.0,431,77,41
85083,85,52.0,243,43,23
85084,85,52.0,1368,245,132
85086,85,52.0,238,42,23
85087,85,52.0,31,5,3
85088,85,52.0,701,125,68
85089,85,52.0,803,144,78
85090,85,52.0,1007,180,97
85092,85,52.0,1984,355,192
85093,85,52.0,188,33,18
85094,85,52.0,144,25,14
85095,85,52.0,278,49,27
85096,85,52.0,773,138,75
85097,85,52.0,473,84,46
85098,85,52.0,296,53,28
85099,85,52.0,156,28,15
85100,85,52.0,309,55,30
85101,85,52.0,79,14,7
85102,85,52.0,84,15,8
85103,85,52.0,337,60,32
85104,85,52.0,116,20,11
85105,85,52.0,77,13,7
85106,85,52.0,190,34,18
85108,85,52.0,462,82,44
85109,85,52.0,2468,442,239
85110,85,52.0,108,19,10
85111,85,52.0,218,39,21
85112,85,52.0,408,73,39
85113,85,52.0,716,128,69
85114,85,52.0,347,62,33
85115,85,52.0,94,16,9
85116,85,52.0,46,8,4
85117,85,52.0,100,17,9
85118,85,52.0,357,64,34
85119,85,52.0,354,63,34
85120,85,52.0,206,36,20
85121,85,52.0,167,29,16
85123,85,52.0,19,3,1
85125,85,52.0,37,6,3
85126,85,52.0,174,31,16
85127,85,52.0,359,64,34
85128,85,52.0,1372,245,133
85129,85,52.0,515,92,50
85130,85,52.0,224,40,21
85131,85,52.0,248,44,24
85132,85,52.0,111,19,10
85133,85,52.0,142,25,13
85134,85,52.0,28,5,2
85135,85,52.0,432,77,42
85136,85,52.0,3,0,0
85137,85,52.0,77,13,7
85138,85,52.0,167,30,16
85139,85,52.0,68,12,6
85140,85,52.0,237,42,23
85141,85,52.0,105,18,10
85142,85,52.0,158,28,15
85143,85,52.0,164,29,16
85144,85,52.0,205,36,19
85145,85,52.0,156,27,15
85146,85,52.0,3108,556,301
85147,85,52.0,253,45,24
85148,85,52.0,116,20,11
85149,85,52.0,42,7,4
85151,85,52.0,927,166,90
85152,85,52.0,758,135,73
85153,85,52.0,432,77,42
85154,85,52.0,284,51,27
85155,85,52.0,752,134,73
85156,85,52.0,318,56,30
85157,85,52.0,93,16,9
85158,85,52.0,186,33,18
85159,85,52.0,359,64,34
85160,85,52.0,428,76,41
85161,85,52.0,372,66,36
85162,85,52.0,322,57,31
85163,85,52.0,666,119,64
85164,85,52.0,284,50,27
85167,85,52.0,127,22,12
85169,85,52.0,160,28,15
85171,85,52.0,86,15,8
85172,85,52.0,281,50,27
85174,85,52.0,97,17,9
85175,85,52.0,76,13,7
85176,85,52.0,136,24,13
85177,85,52.0,180,32,17
85178,85,52.0,1316,235,127
85179,85,52.0,176,31,17
85181,85,52.0,84,15,8
85182,85,52.0,829,148,80
85184,85,52.0,47,8,4
85185,85,52.0,100,17,9
85186,85,52.0,129,23,12
85187,85,52.0,130,23,12
85188,85,52.0,177,31,17
85189,85,52.0,317,56,30
85190,85,52.0,514,92,50
85191,85,52.0,7876,1411,765
85192,85,52.0,154,27,15
85193,85,52.0,89,16,8
85194,85,52.0,6171,1105,599
85196,85,52.0,261,46,25
85197,85,52.0,546,97,53
85198,85,52.0,203,36,19
85199,85,52.0,56,10,5
85200,85,52.0,169,30,16
85201,85,52.0,48,8,4
85202,85,52.0,238,42,23
85204,85,52.0,367,65,35
85205,85,52.0,76,13,7
85206,85,52.0,52,9,5
85207,85,52.0,32,5,3
85208,85,52.0,361,64,35
85209,85,52.0,99,17,9
85210,85,52.0,324,58,31
85211,85,52.0,379,67,36
85213,85,52.0,614,110,59
85214,85,52.0,316,56,30
85215,85,52.0,571,102,55
85216,85,52.0,321,57,31
85218,85,52.0,231,41,22
85220,85,52.0,235,42,22
85221,85,52.0,383,68,37
85222,85,52.0,1061,190,103
85223,85,52.0,441,79,42
85226,85,52.0,1689,302,164
85227,85,52.0,281,50,27
85229,85,52.0,92,16,8
85231,85,52.0,121,21,11
85232,85,52.0,170,30,16
85233,85,52.0,93,16,9
85234,85,52.0,1249,223,121
85235,85,52.0,65,11,6
85236,85,52.0,257,46,25
85237,85,52.0,45,8,4
85238,85,52.0,521,93,50
85239,85,52.0,167,29,16
85240,85,52.0,253,45,24
85242,85,52.0,152,27,14
85243,85,52.0,387,69,37
85244,85,52.0,103,18,10
85245,85,52.0,25,4,2
85246,85,52.0,344,61,33
85247,85,52.0,171,30,16
85248,85,52.0,43,7,4
85250,85,52.0,332,59,32
85251,85,52.0,106,18,10
85252,85,52.0,74,13,7
85254,85,52.0,261,46,25
85255,85,52.0,336,60,32
85256,85,52.0,206,37,20
85259,85,52.0,200,35,19
85260,85,52.0,127,22,12
85261,85,52.0,37,6,3
85262,85,52.0,516,92,50
85264,85,52.0,199,35,19
85265,85,52.0,134,24,13
85266,85,52.0,225,40,21
85267,85,52.0,141,25,13
85268,85,52.0,213,38,20
85269,85,52.0,51,9,5
85271,85,52.0,44,7,4
85273,85,52.0,274,49,26
85274,85,52.0,55,9,5
85276,85,52.0,119,21,11
85277,85,52.0,228,40,22
85278,85,52.0,197,35,19
85280,85,52.0,463,83,45
85281,85,52.0,148,26,14
85282,85,52.0,117,21,11
85284,85,52.0,625,111,60
85285,85,52.0,122,21,11
85286,85,52.0,91,16,8
85287,85,52.0,60,10,5
85288,85,52.0,1137,203,110
85289,85,52.0,194,34,18
85290,85,52.0,83,14,8
85291,85,52.0,193,34,18
85292,85,52.0,127,22,12
85293,85,52.0,257,46,25
85294,85,52.0,418,74,40
85295,85,52.0,495,88,48
85296,85,52.0,199,35,19
85297,85,52.0,165,29,16
85298,85,52.0,256,45,24
85300,85,52.0,721,129,70
85301,85,52.0,272,48,26
85302,85,52.0,868,155,84
85303,85,52.0,260,46,25
85304,85,52.0,112,20,10
85305,85,52.0,123,22,12
85306,85,52.0,112,20,10
85307,85,52.0,100,17,9
86001,86,75.0,164,12,10
86002,86,75.0,144,10,8
86003,86,75.0,84,6,5
86004,86,75.0,83,6,5
86005,86,75.0,138,10,8
86006,86,75.0,135,10,8
86007,86,75.0,276,20,17
86008,86,75.0,73,5,4
86009,86,75.0,261,19,16
86010,86,75.0,268,19,16
86011,86,75.0,17,1,1
86012,86,75.0,41,3,2
86013,86,75.0,24,1,1
86014,86,75.0,432,32,26
86015,86,75.0,295,21,18
86016,86,75.0,511,37,31
86017,86,75.0,265,19,16
86018,86,75.0,82,6,5
86019,86,75.0,730,54,45
86020,86,75.0,27,2,1
86022,86,75.0,63,4,3
86023,86,75.0,54,4,3
86024,86,75.0,329,24,20
86025,86,75.0,109,8,6
86026,86,75.0,132,9,8
86027,86,75.0,406,30,25
86028,86,75.0,253,18,15
86029,86,75.0,160,11,9
86031,86,75.0,418,31,25
86032,86,75.0,511,37,31
86034,86,75.0,141,10,8
86035,86,75.0,44,3,2
86036,86,75.0,210,15,13
86037,86,75.0,120,8,7
86038,86,75.0,55,4,3
86039,86,75.0,171,12,10
86040,86,75.0,63,4,3
86041,86,75.0,2245,166,139
86042,86,75.0,237,17,14
86044,86,75.0,134,9,8
86045,86,75.0,286,21,17
86046,86,75.0,403,29,25
86047,86,75.0,82,6,5
86048,86,75.0,245,18,15
86049,86,75.0,124,9,7
86050,86,75.0,166,12,10
86051,86,75.0,50,3,3
86052,86,75.0,241,17,14
86053,86,75.0,466,34,28
86054,86,75.0,72,5,4
86055,86,75.0,83,6,5
86058,86,75.0,128,9,7
86059,86,75.0,98,7,6
86061,86,75.0,263,19,16
86062,86,75.0,1217,90,75
86063,86,75.0,63,4,3
86064,86,75.0,103,7,6
86065,86,75.0,205,15,12
86066,86,75.0,7340,544,455
86068,86,75.0,250,18,15
86069,86,75.0,45,3,2
86070,86,75.0,1612,119,100
86072,86,75.0,103,7,6
86073,86,75.0,136,10,8
86074,86,75.0,232,17,14
86075,86,75.0,183,13,11
86076,86,75.0,633,46,39
86077,86,75.0,291,21,18
86078,86,75.0,553,41,34
86079,86,75.0,94,7,5
86080,86,75.0,118,8,7
86081,86,75.0,359,26,22
86082,86,75.0,1024,76,63
86083,86,75.0,280,20,17
86084,86,75.0,42,3,2
86085,86,75.0,26,1,1
86086,86,75.0,212,15,13
86087,86,75.0,49,3,3
86088,86,75.0,190,14,11
86089,86,75.0,92,6,5
86090,86,75.0,50,3,3
86091,86,75.0,88,6,5
86092,86,75.0,681,50,42
86093,86,75.0,35,2,2
86094,86,75.0,94,7,5
86095,86,75.0,740,54,45
86096,86,75.0,166,12,10
86097,86,75.0,64,4,4
86098,86,75.0,10,0,0
86099,86,75.0,249,18,15
86100,86,75.0,907,67,56
86102,86,75.0,95,7,5
86103,86,75.0,335,24,20
86104,86,75.0,115,8,7
86105,86,75.0,95,7,5
86106,86,75.0,25,1,1
86107,86,75.0,102,7,6
86108,86,75.0,57,4,3
86109,86,75.0,53,3,3
86110,86,75.0,54,4,3
86111,86,75.0,412,30,25
86112,86,75.0,238,17,14
86113,86,75.0,720,53,44
86114,86,75.0,317,23,19
86115,86,75.0,1795,133,111
86116,86,75.0,200,14,12
86117,86,75.0,87,6,5
86118,86,75.0,93,6,5
86119,86,75.0,46,3,2
86120,86,75.0,256,19,15
86121,86,75.0,336,24,20
86122,86,75.0,19,1,1
86123,86,75.0,735,54,45
86124,86,75.0,287,21,17
86125,86,75.0,109,8,6
86126,86,75.0,153,11,9
86127,86,75.0,110,8,6
86128,86,75.0,568,42,35
86129,86,75.0,109,8,6
86130,86,75.0,78,5,4
86131,86,75.0,196,14,12
86132,86,75.0,78,5,4
86133,86,75.0,790,58,49
86134,86,75.0,24,1,1
86135,86,75.0,140,10,8
86136,86,75.0,95,7,5
86137,86,75.0,1529,113,94
86138,86,75.0,40,2,2
86139,86,75.0,625,46,38
86140,86,75.0,522,38,32
86141,86,75.0,165,12,10
86142,86,75.0,166,12,10
86143,86,75.0,40,3,2
86144,86,75.0,70,5,4
86145,86,75.0,281,20,17
86147,86,75.0,155,11,9
86148,86,75.0,133,9,8
86149,86,75.0,98,7,6
86150,86,75.0,68,5,4
86151,86,75.0,45,3,2
86152,86,75.0,140,10,8
86153,86,75.0,174,12,10
86154,86,75.0,62,4,3
86156,86,75.0,55,4,3
86157,86,75.0,1000,74,62
86158,86,75.0,1412,104,87
86159,86,75.0,132,9,8
86160,86,75.0,504,37,31
86161,86,75.0,194,14,12
86162,86,75.0,7,0,0
86163,86,75.0,862,64,53
86164,86,75.0,140,10,8
86165,86,75.0,1351,100,83
86167,86,75.0,185,13,11
86169,86,75.0,61,4,3
86170,86,75.0,94,6,5
86171,86,75.0,93,6,5
86172,86,75.0,27,2,1
86173,86,75.0,156,11,9
86174,86,75.0,1357,100,84
86175,86,75.0,60,4,3
86176,86,75.0,29,2,1
86177,86,75.0,1218,90,75
86178,86,75.0,624,46,38
86180,86,75.0,628,46,38
86181,86,75.0,58,4,3
86182,86,75.0,84,6,5
86183,86,75.0,392,29,24
86184,86,75.0,217,16,13
86186,86,75.0,242,17,15
86187,86,75.0,95,7,5
86189,86,75.0,136,10,8
86190,86,75.0,162,12,10
86191,86,75.0,68,5,4
86192,86,75.0,11,0,0
86193,86,75.0,286,21,17
86194,86,75.0,19762,1466,1225
86195,86,75.0,137,10,8
86196,86,75.0,62,4,3
86197,86,75.0,108,8,6
86198,86,75.0,153,11,9
86200,86,75.0,118,8,7
86201,86,75.0,53,3,3
86202,86,75.0,127,9,7
86203,86,75.0,94,6,5
86204,86,75.0,519,38,32
86205,86,75.0,21,1,1
86206,86,75.0,32,2,2
86207,86,75.0,353,26,21
86209,86,75.0,479,35,29
86210,86,75.0,174,12,10
86211,86,75.0,206,15,12
86213,86,75.0,582,43,36
86214,86,75.0,1653,122,102
86217,86,75.0,73,5,4
86218,86,75.0,43,3,2
86220,86,75.0,77,5,4
86221,86,75.0,309,22,19
86222,86,75.0,961,71,59
86223,86,75.0,211,15,13
86224,86,75.0,282,20,17
86225,86,75.0,335,24,20
86226,86,75.0,624,46,38
86227,86,75.0,26,1,1
86228,86,75.0,50,3,3
86229,86,75.0,80,5,4
86230,86,75.0,44,3,2
86231,86,75.0,82,6,5
86233,86,75.0,668,49,41
86234,86,75.0,52,3,3
86235,86,75.0,310,23,19
86236,86,75.0,193,14,12
86237,86,75.0,142,10,8
86239,86,75.0,16,1,1
86241,86,75.0,98,7,6
86242,86,75.0,96,7,5
86244,86,75.0,310,23,19
86245,86,75.0,446,33,27
86246,86,75.0,200,14,12
86247,86,75.0,114,8,7
86248,86,75.0,135,10,8
86249,86,75.0,28,2,1
86250,86,75.0,70,5,4
86252,86,75.0,161,11,9
86253,86,75.0,135,10,8
86254,86,75.0,250,18,15
86255,86,75.0,315,23,19
86256,86,75.0,269,19,16
86257,86,75.0,66,4,4
86258,86,75.0,552,40,34
86260,86,75.0,78,5,4
86261,86,75.0,472,35,29
86262,86,75.0,134,9,8
86263,86,75.0,648,48,40
86264,86,75.0,177,13,11
86265,86,75.0,88,6,5
86266,86,75.0,31,2,1
86268,86,75.0,226,16,14
86269,86,75.0,16,1,1
86270,86,75.0,39,2,2
86271,86,75.0,210,15,13
86272,86,75.0,698,51,43
86273,86,75.0,221,16,13
86274,86,75.0,244,18,15
86275,86,75.0,151,11,9
86276,86,75.0,287,21,17
86279,86,75.0,135,10,8
86280,86,75.0,88,6,5
86281,86,75.0,1340,99,83
86284,86,75.0,171,12,10
86285,86,75.0,240,17,14
86286,86,75.0,97,7,6
86287,86,75.0,90,6,5
86288,86,75.0,148,11,9
86289,86,75.0,169,12,10
86290,86,75.0,356,26,22
86291,86,75.0,28,2,1
86292,86,75.0,193,14,11
86293,86,75.0,1139,84,70
86294,86,75.0,866,64,53
86295,86,75.0,71,5,4
86296,86,75.0,111,8,6
86297,86,75.0,1364,101,84
86298,86,75.0,520,38,32
86299,86,75.0,142,10,8
86300,86,75.0,109,8,6
87001,87,75.0,1570,99,82
87002,87,75.0,1550,98,81
87003,87,75.0,266,16,14
87004,87,75.0,31,1,1
87005,87,75.0,290,18,15
87006,87,75.0,58,3,3
87007,87,75.0,26,1,1
87008,87,75.0,16,1,0
87009,87,75.0,39,2,2
