codgeo,dep,reg,weight_dep,weight_reg,weight_fr
62836,62,32.0,67,16,14
62837,62,32.0,34,8,7
62838,62,32.0,1,0,0
62839,62,32.0,72,17,15
62840,62,32.0,9,2,2
62841,62,32.0,157,38,32
62842,62,32.0,596,145,124
62843,62,32.0,9,2,1
62844,62,32.0,43,10,8
62845,62,32.0,26,6,5
62846,62,32.0,328,80,68
62847,62,32.0,114,27,23
62848,62,32.0,232,56,48
62849,62,32.0,167,41,34
62850,62,32.0,22,5,4
62851,62,32.0,49,12,10
62852,62,32.0,88,21,18
62853,62,32.0,20,4,4
62854,62,32.0,40,9,8
62855,62,32.0,17,4,3
62856,62,32.0,25,6,5
62857,62,32.0,8,2,1
62858,62,32.0,17,4,3
62859,62,32.0,9,2,2
62860,62,32.0,8,2,1
62861,62,32.0,308,75,64
62862,62,32.0,3,0,0
62863,62,32.0,244,59,51
62864,62,32.0,38,9,8
62865,62,32.0,327,80,68
62866,62,32.0,18,4,3
62867,62,32.0,16,4,3
62868,62,32.0,15,3,3
62869,62,32.0,74,18,15
62870,62,32.0,61,15,12
62871,62,32.0,8,2,1
62872,62,32.0,16,3,3
62873,62,32.0,44,10,9
62874,62,32.0,48,11,10
62875,62,32.0,90,22,18
62876,62,32.0,3,0,0
62877,62,32.0,10,2,2
62878,62,32.0,15,3,3
62879,62,32.0,10,2,2
62880,62,32.0,14,3,3
62881,62,32.0,25,6,5
62882,62,32.0,84,20,17
62883,62,32.0,13,3,2
62885,62,32.0,16,3,3
62886,62,32.0,7,1,1
62887,62,32.0,16,3,3
62888,62,32.0,14,3,3
62889,62,32.0,44,10,9
62890,62,32.0,11,2,2
62891,62,32.0,2,0,0
62892,62,32.0,44,10,9
62893,62,32.0,483,118,100
62894,62,32.0,280,68,58
62895,62,32.0,605,148,126
62896,62,32.0,44,11,9
62897,62,32.0,19,4,4
62898,62,32.0,7,1,1
62899,62,32.0,60,14,12
62900,62,32.0,35,8,7
62901,62,32.0,53,13,11
62902,62,32.0,238,58,49
62903,62,32.0,39,9,8
62904,62,32.0,40,9,8
62905,62,32.0,50,12,10
62906,62,32.0,115,28,23
62907,62,32.0,591,144,123
62908,62,32.0,101,24,21
62909,62,32.0,28,7,5
63001,63,84.0,427,35,39
63002,63,84.0,13,1,1
63003,63,84.0,1082,88,99
63004,63,84.0,231,18,21
63005,63,84.0,36,3,3
63006,63,84.0,10,0,0
63007,63,84.0,11,0,1
63008,63,84.0,83,6,7
63009,63,84.0,65,5,6
63010,63,84.0,302,24,27
63011,63,84.0,16,1,1
63012,63,84.0,107,8,9
63013,63,84.0,137,11,12
63014,63,84.0,1590,130,146
63015,63,84.0,36,2,3
63016,63,84.0,139,11,12
63017,63,84.0,23,1,2
63019,63,84.0,627,51,57
63020,63,84.0,28,2,2
63021,63,84.0,108,8,9
63022,63,84.0,322,26,29
63023,63,84.0,31,2,2
63024,63,84.0,26,2,2
63025,63,84.0,8,0,0
63026,63,84.0,355,29,32
63027,63,84.0,19,1,1
63028,63,84.0,67,5,6
63029,63,84.0,19,1,1
63030,63,84.0,49,4,4
63031,63,84.0,43,3,4
63032,63,84.0,1775,145,163
63033,63,84.0,21,1,2
63034,63,84.0,224,18,20
63035,63,84.0,174,14,16
63036,63,84.0,41,3,3
63037,63,84.0,65,5,6
63038,63,84.0,238,19,21
63039,63,84.0,46,3,4
63040,63,84.0,779,63,71
63041,63,84.0,34,2,3
63042,63,84.0,610,49,56
63043,63,84.0,40,3,3
63044,63,84.0,64,5,5
63045,63,84.0,99,8,9
63046,63,84.0,44,3,4
63047,63,84.0,279,22,25
63048,63,84.0,144,11,13
63049,63,84.0,87,7,8
63050,63,84.0,563,46,51
63051,63,84.0,66,5,6
63052,63,84.0,161,13,14
63053,63,84.0,39,3,3
63054,63,84.0,102,8,9
63055,63,84.0,120,9,11
63056,63,84.0,45,3,4
63057,63,84.0,32,2,2
63058,63,84.0,80,6,7
63059,63,84.0,31,2,2
63060,63,84.0,13,1,1
63061,63,84.0,67,5,6
63062,63,84.0,33,2,3
63063,63,84.0,1321,108,121
63064,63,84.0,12,1,1
63065,63,84.0,28,2,2
63066,63,84.0,249,20,22
63067,63,84.0,25,2,2
63069,63,84.0,853,69,78
63070,63,84.0,1011,82,93
63071,63,84.0,77,6,7
63072,63,84.0,186,15,17
63073,63,84.0,52,4,4
63074,63,84.0,11,0,1
63075,63,84.0,3010,246,276
63076,63,84.0,8,0,0
63077,63,84.0,61,5,5
63079,63,84.0,21,1,2
63080,63,84.0,209,17,19
63081,63,84.0,39,3,3
63082,63,84.0,36,2,3
63083,63,84.0,136,11,12
63084,63,84.0,253,20,23
63085,63,84.0,137,11,12
63086,63,84.0,50,4,4
63087,63,84.0,2,0,0
63088,63,84.0,2,0,0
63089,63,84.0,255,20,23
63090,63,84.0,79,6,7
63091,63,84.0,128,10,11
63092,63,84.0,257,21,23
63093,63,84.0,162,13,14
63094,63,84.0,70,5,6
63095,63,84.0,31,2,2
63096,63,84.0,54,4,4
63097,63,84.0,2,0,0
63098,63,84.0,16,1,1
63099,63,84.0,484,39,44
63100,63,84.0,24,1,2
63101,63,84.0,3,0,0
63102,63,84.0,120,9,11
63103,63,84.0,982,80,90
63104,63,84.0,16,1,1
63105,63,84.0,33,2,3
63106,63,84.0,250,20,23
63107,63,84.0,71,5,6
63108,63,84.0,99,8,9
63109,63,84.0,55,4,5
63110,63,84.0,66,5,6
63111,63,84.0,4,0,0
63112,63,84.0,83,6,7
63113,63,84.0,23125,1895,2125
63114,63,84.0,21,1,1
63115,63,84.0,30,2,2
63116,63,84.0,344,28,31
63117,63,84.0,6,0,0
63118,63,84.0,67,5,6
63119,63,84.0,33,2,3
63120,63,84.0,87,7,8
63121,63,84.0,169,13,15
63122,63,84.0,8,0,0
63123,63,84.0,28,2,2
63124,63,84.0,3289,269,302
63125,63,84.0,660,54,60
63126,63,84.0,199,16,18
63128,63,84.0,153,12,14
63129,63,84.0,27,2,2
63130,63,84.0,42,3,3
63131,63,84.0,180,14,16
63132,63,84.0,191,15,17
63134,63,84.0,2,0,0
63135,63,84.0,69,5,6
63136,63,84.0,50,4,4
63137,63,84.0,8,0,0
63138,63,84.0,105,8,9
63139,63,84.0,80,6,7
63140,63,84.0,12,1,1
63141,63,84.0,304,24,27
63142,63,84.0,39,3,3
63143,63,84.0,152,12,14
63144,63,84.0,55,4,5
63145,63,84.0,6,0,0
63146,63,84.0,122,10,11
63147,63,84.0,38,3,3
63148,63,84.0,386,31,35
63149,63,84.0,101,8,9
63150,63,84.0,222,18,20
63151,63,84.0,206,16,18
63152,63,84.0,47,3,4
63153,63,84.0,16,1,1
63154,63,84.0,62,5,5
63155,63,84.0,57,4,5
63156,63,84.0,2,0,0
63157,63,84.0,53,4,4
63158,63,84.0,16,1,1
63159,63,84.0,18,1,1
63160,63,84.0,112,9,10
63161,63,84.0,49,4,4
63162,63,84.0,33,2,3
63163,63,84.0,144,11,13
63164,63,84.0,1666,136,153
63165,63,84.0,123,10,11
63166,63,84.0,36,3,3
63167,63,84.0,61,5,5
63168,63,84.0,63,5,5
63169,63,84.0,0,0,0
63170,63,84.0,79,6,7
63171,63,84.0,54,4,4
63172,63,84.0,0,0,0
63173,63,84.0,26,2,2
63174,63,84.0,15,1,1
63175,63,84.0,37,3,3
63176,63,84.0,14,1,1
63177,63,84.0,62,5,5
63178,63,84.0,2361,193,217
63179,63,84.0,140,11,12
63180,63,84.0,173,14,15
63181,63,84.0,80,6,7
63182,63,84.0,83,6,7
63183,63,84.0,1,0,0
63184,63,84.0,30,2,2
63185,63,84.0,98,8,9
63186,63,84.0,16,1,1
63187,63,84.0,79,6,7
63188,63,84.0,83,6,7
63189,63,84.0,54,4,4
63190,63,84.0,41,3,3
63191,63,84.0,5,0,0
63192,63,84.0,98,8,9
63193,63,84.0,1345,110,123
63194,63,84.0,58,4,5
63195,63,84.0,990,81,91
63196,63,84.0,88,7,8
63197,63,84.0,17,1,1
63198,63,84.0,175,14,16
63199,63,84.0,70,5,6
63200,63,84.0,141,11,13
63201,63,84.0,161,13,14
63202,63,84.0,16,1,1
63203,63,84.0,146,12,13
63204,63,84.0,166,13,15
63205,63,84.0,70,5,6
63206,63,84.0,185,15,17
63207,63,84.0,123,10,11
63208,63,84.0,42,3,3
63209,63,84.0,26,2,2
63210,63,84.0,501,41,46
63211,63,84.0,223,18,20
63212,63,84.0,191,15,17
63213,63,84.0,328,26,30
63214,63,84.0,632,51,58
63215,63,84.0,101,8,9
63216,63,84.0,6,0,0
63218,63,84.0,11,0,1
63219,63,84.0,107,8,9
63220,63,84.0,15,1,1
63221,63,84.0,4,0,0
63222,63,84.0,76,6,7
63223,63,84.0,81,6,7
63224,63,84.0,224,18,20
63225,63,84.0,159,13,14
63226,63,84.0,516,42,47
63227,63,84.0,374,30,34
63228,63,84.0,45,3,4
63229,63,84.0,185,15,17
63230,63,84.0,31,2,2
63231,63,84.0,262,21,24
63232,63,84.0,75,6,6
63233,63,84.0,163,13,15
63234,63,84.0,135,11,12
63235,63,84.0,70,5,6
63236,63,84.0,210,17,19
63237,63,84.0,56,4,5
63238,63,84.0,15,1,1
63239,63,84.0,110,9,10
63240,63,84.0,70,5,6
63241,63,84.0,50,4,4
63242,63,84.0,56,4,5
63243,63,84.0,32,2,2
63244,63,84.0,247,20,22
63245,63,84.0,624,51,57
63246,63,84.0,56,4,5
63247,63,84.0,90,7,8
63248,63,84.0,124,10,11
63249,63,84.0,75,6,6
63250,63,84.0,96,7,8
63251,63,84.0,42,3,3
63252,63,84.0,54,4,5
63253,63,84.0,17,1,1
63254,63,84.0,327,26,30
63255,63,84.0,62,5,5
63256,63,84.0,5,0,0
63257,63,84.0,119,9,11
63258,63,84.0,121,9,11
63259,63,84.0,49,4,4
63260,63,84.0,10,0,0
63261,63,84.0,131,10,12
63262,63,84.0,392,32,36
63263,63,84.0,507,41,46
63264,63,84.0,16,1,1
63265,63,84.0,320,26,29
63267,63,84.0,74,6,6
63268,63,84.0,43,3,4
63269,63,84.0,110,9,10
63270,63,84.0,80,6,7
63271,63,84.0,226,18,20
63272,63,84.0,413,33,38
63273,63,84.0,231,19,21
63274,63,84.0,66,5,6
63275,63,84.0,128,10,11
63276,63,84.0,334,27,30
63277,63,84.0,10,0,0
63278,63,84.0,96,7,8
63279,63,84.0,48,3,4
63280,63,84.0,31,2,2
63281,63,84.0,166,13,15
63282,63,84.0,223,18,20
63283,63,84.0,104,8,9
63284,63,84.0,1750,143,160
63285,63,84.0,124,10,11
63286,63,84.0,20,1,1
63287,63,84.0,48,3,4
63288,63,84.0,50,4,4
63289,63,84.0,40,3,3
63290,63,84.0,60,4,5
63291,63,84.0,437,35,40
63292,63,84.0,23,1,2
63293,63,84.0,31,2,2
63294,63,84.0,36,2,3
63295,63,84.0,255,20,23
63296,63,84.0,89,7,8
63297,63,84.0,58,4,5
63298,63,84.0,6,0,0
63299,63,84.0,16,1,1
63300,63,84.0,3045,249,279
63301,63,84.0,116,9,10
63302,63,84.0,503,41,46
63303,63,84.0,1,0,0
63304,63,84.0,14,1,1
63305,63,84.0,134,11,12
63306,63,84.0,76,6,7
63307,63,84.0,1241,101,114
63308,63,84.0,753,61,69
63309,63,84.0,38,3,3
63310,63,84.0,24,2,2
63311,63,84.0,55,4,5
63312,63,84.0,24,1,2
63313,63,84.0,5,0,0
63314,63,84.0,77,6,7
63315,63,84.0,272,22,25
63317,63,84.0,54,4,4
63318,63,84.0,58,4,5
63319,63,84.0,94,7,8
63320,63,84.0,24,1,2
63321,63,84.0,145,11,13
63322,63,84.0,318,26,29
63323,63,84.0,6,0,0
63324,63,84.0,14,1,1
63325,63,84.0,41,3,3
63326,63,84.0,68,5,6
63327,63,84.0,319,26,29
63328,63,84.0,7,0,0
63329,63,84.0,7,0,0
63330,63,84.0,55,4,5
63331,63,84.0,13,1,1
63332,63,84.0,83,6,7
63333,63,84.0,32,2,2
63334,63,84.0,57,4,5
63335,63,84.0,57,4,5
63336,63,84.0,30,2,2
63337,63,84.0,7,0,0
63338,63,84.0,583,47,53
63339,63,84.0,19,1,1
63340,63,84.0,43,3,4
63341,63,84.0,72,5,6
63342,63,84.0,35,2,3
63343,63,84.0,45,3,4
63344,63,84.0,5,0,0
63345,63,84.0,525,43,48
63346,63,84.0,33,2,3
63347,63,84.0,60,4,5
63348,63,84.0,10,0,0
63349,63,84.0,294,24,27
63350,63,84.0,155,12,14
63351,63,84.0,11,0,1
63352,63,84.0,288,23,26
63353,63,84.0,78,6,7
63354,63,84.0,198,16,18
63355,63,84.0,17,1,1
63356,63,84.0,26,2,2
63357,63,84.0,14,1,1
63358,63,84.0,57,4,5
63359,63,84.0,13,1,1
63360,63,84.0,11,0,1
63362,63,84.0,131,10,12
63363,63,84.0,20,1,1
63364,63,84.0,108,8,9
63365,63,84.0,73,5,6
63366,63,84.0,51,4,4
63367,63,84.0,18,1,1
63368,63,84.0,169,13,15
63369,63,84.0,5,0,0
63370,63,84.0,43,3,4
63371,63,84.0,9,0,0
63372,63,84.0,78,6,7
63373,63,84.0,28,2,2
63374,63,84.0,39,3,3
63375,63,84.0,23,1,2
63376,63,84.0,21,1,1
63377,63,84.0,35,2,3
63378,63,84.0,119,9,10
63379,63,84.0,63,5,5
63380,63,84.0,90,7,8
63381,63,84.0,256,21,23
63382,63,84.0,58,4,5
63383,63,84.0,37,3,3
63384,63,84.0,18,1,1
63385,63,84.0,59,4,5
63386,63,84.0,50,4,4
63387,63,84.0,127,10,11
63388,63,84.0,111,9,10
63389,63,84.0,16,1,1
63390,63,84.0,55,4,5
63391,63,84.0,14,1,1
63392,63,84.0,86,7,7
63393,63,84.0,271,22,24
63394,63,84.0,16,1,1
63395,63,84.0,140,11,12
63396,63,84.0,177,14,16
63397,63,84.0,150,12,13
63398,63,84.0,4,0,0
63399,63,84.0,11,0,1
63400,63,84.0,147,12,13
63401,63,84.0,35,2,3
63402,63,84.0,38,3,3
63403,63,84.0,41,3,3
63404,63,84.0,91,7,8
63405,63,84.0,87,7,8
63406,63,84.0,46,3,4
63407,63,84.0,21,1,2
63408,63,84.0,8,0,0
63409,63,84.0,41,3,3
63410,63,84.0,6,0,0
63411,63,84.0,75,6,6
63412,63,84.0,53,4,4
63413,63,84.0,108,8,9
63414,63,84.0,83,6,7
63415,63,84.0,186,15,17
63416,63,84.0,12,1,1
63417,63,84.0,355,29,32
63418,63,84.0,85,7,7
63419,63,84.0,65,5,6
63420,63,84.0,114,9,10
63421,63,84.0,26,2,2
63422,63,84.0,72,5,6
63423,63,84.0,92,7,8
63424,63,84.0,88,7,8
63425,63,84.0,231,19,21
63426,63,84.0,116,9,10
63427,63,84.0,48,3,4
63428,63,84.0,40,3,3
63429,63,84.0,5,0,0
63430,63,84.0,1871,153,172
63431,63,84.0,23,1,2
63432,63,84.0,140,11,12
63433,63,84.0,1,0,0
63434,63,84.0,79,6,7
63435,63,84.0,15,1,1
63436,63,84.0,12,0,1
63437,63,84.0,7,0,0
63438,63,84.0,72,5,6
63439,63,84.0,21,1,2
63440,63,84.0,18,1,1
63441,63,84.0,30,2,2
63442,63,84.0,2,0,0
63443,63,84.0,52,4,4
63444,63,84.0,41,3,3
63445,63,84.0,44,3,4
63446,63,84.0,54,4,4
63447,63,84.0,2,0,0
63448,63,84.0,124,10,11
63449,63,84.0,44,3,4
63450,63,84.0,37,3,3
63451,63,84.0,65,5,6
63452,63,84.0,0,0,0
63453,63,84.0,501,41,46
63454,63,84.0,81,6,7
63455,63,84.0,529,43,48
63456,63,84.0,55,4,5
63457,63,84.0,790,64,72
63458,63,84.0,6,0,0
63459,63,84.0,83,6,7
63460,63,84.0,28,2,2
63461,63,84.0,32,2,2
63462,63,84.0,14,1,1
63463,63,84.0,79,6,7
63464,63,84.0,54,4,4
63465,63,84.0,65,5,5
63466,63,84.0,12,0,1
63467,63,84.0,4,0,0
63468,63,84.0,44,3,4
63469,63,84.0,115,9,10
63470,63,84.0,684,56,62
63471,63,84.0,148,12,13
63472,63,84.0,98,8,9
63473,63,84.0,37,3,3
64001,64,75.0,12,1,1
64002,64,75.0,24,2,2
64003,64,75.0,31,3,2
64004,64,75.0,5,0,0
64005,64,75.0,78,8,7
64006,64,75.0,66,7,6
64007,64,75.0,128,14,12
64008,64,75.0,29,3,2
64009,64,75.0,307,34,29
64010,64,75.0,98,11,9
64011,64,75.0,6,0,0
64012,64,75.0,21,2,2
64013,64,75.0,24,2,2
64014,64,75.0,100,11,9
64015,64,75.0,33,3,3
64016,64,75.0,22,2,2
64017,64,75.0,28,3,2
64018,64,75.0,64,7,6
64019,64,75.0,33,3,3
64021,64,75.0,94,10,9
64022,64,75.0,2,0,0
64023,64,75.0,114,12,10
64024,64,75.0,6141,697,586
64025,64,75.0,15,1,1
64026,64,75.0,59,6,5
64027,64,75.0,14,1,1
64028,64,75.0,21,2,2
64029,64,75.0,105,11,10
64031,64,75.0,20,2,1
64032,64,75.0,28,3,2
64033,64,75.0,19,2,1
64034,64,75.0,28,3,2
64035,64,75.0,326,37,31
64036,64,75.0,47,5,4
64037,64,75.0,151,17,14
64038,64,75.0,477,54,45
64039,64,75.0,38,4,3
64040,64,75.0,130,14,12
64041,64,75.0,93,10,8
64042,64,75.0,102,11,9
64043,64,75.0,21,2,2
64044,64,75.0,2,0,0
64045,64,75.0,8,1,0
64046,64,75.0,57,6,5
64047,64,75.0,32,3,3
64048,64,75.0,5,0,0
64049,64,75.0,15,1,1
64050,64,75.0,1,0,0
64051,64,75.0,51,5,4
64052,64,75.0,16,1,1
64053,64,75.0,24,2,2
64054,64,75.0,117,13,11
64056,64,75.0,20,2,1
64057,64,75.0,277,31,26
64058,64,75.0,71,8,6
64059,64,75.0,146,16,13
64060,64,75.0,219,24,21
64061,64,75.0,524,59,50
64062,64,75.0,310,35,29
64063,64,75.0,169,19,16
64064,64,75.0,69,7,6
64065,64,75.0,641,72,61
64066,64,75.0,49,5,4
64067,64,75.0,256,29,24
64068,64,75.0,287,32,27
64069,64,75.0,19,2,1
64070,64,75.0,48,5,4
64071,64,75.0,30,3,2
64072,64,75.0,92,10,8
64073,64,75.0,18,2,1
64074,64,75.0,5,0,0
64075,64,75.0,8,0,0
64077,64,75.0,21,2,2
64078,64,75.0,32,3,3
64079,64,75.0,13,1,1
64080,64,75.0,112,12,10
64081,64,75.0,36,4,3
64082,64,75.0,19,2,1
64083,64,75.0,29,3,2
64084,64,75.0,5,0,0
64085,64,75.0,16,1,1
64086,64,75.0,134,15,12
64087,64,75.0,123,14,11
64088,64,75.0,41,4,4
64089,64,75.0,19,2,1
64090,64,75.0,4,0,0
64091,64,75.0,67,7,6
64092,64,75.0,24,2,2
64093,64,75.0,90,10,8
64094,64,75.0,267,30,25
64095,64,75.0,89,10,8
64096,64,75.0,27,3,2
64097,64,75.0,79,9,7
64098,64,75.0,8,0,0
64099,64,75.0,4,0,0
64100,64,75.0,451,51,43
64101,64,75.0,85,9,8
64102,64,75.0,8026,911,767
64103,64,75.0,29,3,2
64104,64,75.0,89,10,8
64105,64,75.0,16,1,1
64106,64,75.0,75,8,7
64107,64,75.0,8,0,0
64108,64,75.0,120,13,11
64109,64,75.0,274,31,26
64110,64,75.0,31,3,2
64111,64,75.0,16,1,1
64112,64,75.0,65,7,6
64113,64,75.0,4,0,0
64114,64,75.0,85,9,8
64115,64,75.0,28,3,2
64116,64,75.0,28,3,2
64117,64,75.0,7,0,0
64118,64,75.0,6,0,0
64119,64,75.0,95,10,9
64120,64,75.0,59,6,5
64121,64,75.0,27,3,2
64122,64,75.0,4066,461,388
64123,64,75.0,197,22,18
64124,64,75.0,99,11,9
64125,64,75.0,998,113,95
64126,64,75.0,180,20,17
64127,64,75.0,47,5,4
64128,64,75.0,6,0,0
64129,64,75.0,2086,236,199
64130,64,75.0,159,18,15
64131,64,75.0,100,11,9
64132,64,75.0,731,83,69
64133,64,75.0,195,22,18
64134,64,75.0,55,6,5
64135,64,75.0,86,9,8
64136,64,75.0,18,2,1
64137,64,75.0,85,9,8
64138,64,75.0,418,47,40
64139,64,75.0,151,17,14
64140,64,75.0,1257,142,120
64141,64,75.0,34,3,3
64142,64,75.0,122,13,11
64143,64,75.0,22,2,2
64144,64,75.0,9,1,0
64145,64,75.0,50,5,4
64146,64,75.0,38,4,3
64147,64,75.0,390,44,37
64148,64,75.0,122,13,11
64149,64,75.0,16,1,1
64150,64,75.0,4,0,0
64151,64,75.0,15,1,1
64152,64,75.0,278,31,26
64153,64,75.0,10,1,0
64154,64,75.0,27,3,2
64155,64,75.0,1,0,0
64156,64,75.0,70,7,6
64157,64,75.0,144,16,13
64158,64,75.0,25,2,2
64159,64,75.0,3,0,0
64160,64,75.0,1051,119,100
64161,64,75.0,122,13,11
64162,64,75.0,2,0,0
64165,64,75.0,43,4,4
64166,64,75.0,27,3,2
64167,64,75.0,33,3,3
64168,64,75.0,98,11,9
64170,64,75.0,29,3,2
64171,64,75.0,14,1,1
64172,64,75.0,24,2,2
64173,64,75.0,7,0,0
64174,64,75.0,0,0,0
64175,64,75.0,21,2,2
64176,64,75.0,24,2,2
64177,64,75.0,66,7,6
64178,64,75.0,64,7,6
64179,64,75.0,19,2,1
64180,64,75.0,26,3,2
64181,64,75.0,27,3,2
64182,64,75.0,8,0,0
64183,64,75.0,76,8,7
64184,64,75.0,84,9,8
64185,64,75.0,1,0,0
64186,64,75.0,30,3,2
64187,64,75.0,43,4,4
64188,64,75.0,162,18,15
64189,64,75.0,1003,113,95
64190,64,75.0,14,1,1
64191,64,75.0,299,34,28
64192,64,75.0,19,2,1
64193,64,75.0,15,1,1
64194,64,75.0,54,6,5
64195,64,75.0,2,0,0
64196,64,75.0,20,2,1
64197,64,75.0,27,3,2
64198,64,75.0,238,27,22
64199,64,75.0,19,2,1
64200,64,75.0,29,3,2
64201,64,75.0,30,3,2
64202,64,75.0,76,8,7
64203,64,75.0,40,4,3
64204,64,75.0,34,3,3
64205,64,75.0,36,4,3
64206,64,75.0,18,2,1
64207,64,75.0,50,5,4
64208,64,75.0,39,4,3
64209,64,75.0,61,6,5
64210,64,75.0,22,2,2
64211,64,75.0,31,3,3
64212,64,75.0,21,2,2
64213,64,75.0,302,34,28
64214,64,75.0,76,8,7
64215,64,75.0,9,1,0
64216,64,75.0,166,18,15
64217,64,75.0,65,7,6
64218,64,75.0,38,4,3
64219,64,75.0,41,4,3
64220,64,75.0,80,9,7
64221,64,75.0,5,0,0
64222,64,75.0,10,1,1
64223,64,75.0,9,1,0
64224,64,75.0,84,9,8
64225,64,75.0,70,7,6
64226,64,75.0,24,2,2
64227,64,75.0,97,11,9
64228,64,75.0,18,2,1
64229,64,75.0,6,0,0
64230,64,75.0,846,96,80
64231,64,75.0,77,8,7
64232,64,75.0,33,3,3
64233,64,75.0,209,23,20
64234,64,75.0,17,1,1
64235,64,75.0,43,4,4
64236,64,75.0,8,0,0
64237,64,75.0,521,59,49
64238,64,75.0,260,29,24
64239,64,75.0,4,0,0
64240,64,75.0,30,3,2
64241,64,75.0,59,6,5
64242,64,75.0,2,0,0
64243,64,75.0,28,3,2
64244,64,75.0,16,1,1
64245,64,75.0,95,10,9
64246,64,75.0,47,5,4
64247,64,75.0,68,7,6
64249,64,75.0,186,21,17
64250,64,75.0,119,13,11
64251,64,75.0,35,4,3
64252,64,75.0,133,15,12
64253,64,75.0,64,7,6
64254,64,75.0,81,9,7
64255,64,75.0,66,7,6
64256,64,75.0,1017,115,97
64257,64,75.0,47,5,4
64258,64,75.0,2,0,0
64259,64,75.0,89,10,8
64260,64,75.0,2504,284,239
64261,64,75.0,57,6,5
64262,64,75.0,28,3,2
64263,64,75.0,5,0,0
64264,64,75.0,10,1,0
64265,64,75.0,11,1,1
64266,64,75.0,39,4,3
64267,64,75.0,9,1,0
64268,64,75.0,20,2,1
64269,64,75.0,701,79,67
64270,64,75.0,128,14,12
64271,64,75.0,83,9,7
64272,64,75.0,22,2,2
64273,64,75.0,100,11,9
64274,64,75.0,55,6,5
64275,64,75.0,98,11,9
64276,64,75.0,35,4,3
64277,64,75.0,73,8,7
64279,64,75.0,307,34,29
64280,64,75.0,48,5,4
64281,64,75.0,6,0,0
64282,64,75.0,160,18,15
64283,64,75.0,27,3,2
64284,64,75.0,1103,125,105
64285,64,75.0,30,3,2
64286,64,75.0,37,4,3
64287,64,75.0,20,2,1
64288,64,75.0,66,7,6
64289,64,75.0,151,17,14
64290,64,75.0,89,10,8
64291,64,75.0,46,5,4
64292,64,75.0,16,1,1
64293,64,75.0,24,2,2
64294,64,75.0,23,2,2
64295,64,75.0,16,1,1
64296,64,75.0,21,2,2
64297,64,75.0,26,3,2
64298,64,75.0,4,0,0
64299,64,75.0,11,1,1
64300,64,75.0,114,13,10
64301,64,75.0,169,19,16
64302,64,75.0,69,7,6
64303,64,75.0,22,2,2
64304,64,75.0,340,38,32
64305,64,75.0,50,5,4
64306,64,75.0,94,10,8
64307,64,75.0,32,3,3
64308,64,75.0,40,4,3
64309,64,75.0,10,1,1
64310,64,75.0,69,7,6
64311,64,75.0,22,2,2
64312,64,75.0,44,5,4
64313,64,75.0,38,4,3
64314,64,75.0,43,4,4
64315,64,75.0,166,18,15
64316,64,75.0,10,1,1
64317,64,75.0,291,33,27
64318,64,75.0,25,2,2
64319,64,75.0,29,3,2
64320,64,75.0,154,17,14
64321,64,75.0,36,4,3
64322,64,75.0,26,2,2
64323,64,75.0,2,0,0
64324,64,75.0,254,28,24
64325,64,75.0,12,1,1
64326,64,75.0,18,2,1
64327,64,75.0,6,0,0
64328,64,75.0,153,17,14
64329,64,75.0,191,21,18
64330,64,75.0,24,2,2
64331,64,75.0,122,13,11
64332,64,75.0,6,0,0
64334,64,75.0,11,1,1
64335,64,75.0,1462,166,139
64336,64,75.0,23,2,2
64337,64,75.0,22,2,2
64338,64,75.0,29,3,2
64339,64,75.0,122,13,11
64340,64,75.0,12,1,1
64341,64,75.0,18,2,1
64342,64,75.0,12,1,1
64343,64,75.0,80,9,7
64344,64,75.0,48,5,4
64345,64,75.0,28,3,2
64346,64,75.0,11,1,1
64347,64,75.0,27,3,2
64348,64,75.0,1972,224,188
64349,64,75.0,69,7,6
64350,64,75.0,126,14,12
64351,64,75.0,18,2,1
64352,64,75.0,43,4,4
64353,64,75.0,156,17,14
64354,64,75.0,16,1,1
64355,64,75.0,18,2,1
64356,64,75.0,16,1,1
64357,64,75.0,0,0,0
64358,64,75.0,38,4,3
64359,64,75.0,138,15,13
64360,64,75.0,28,3,2
64361,64,75.0,25,2,2
64362,64,75.0,33,3,3
64363,64,75.0,46,5,4
64364,64,75.0,81,9,7
64365,64,75.0,64,7,6
64366,64,75.0,19,2,1
64367,64,75.0,136,15,12
64368,64,75.0,16,1,1
64369,64,75.0,36,4,3
64370,64,75.0,51,5,4
64371,64,75.0,455,51,43
64372,64,75.0,2,0,0
64373,64,75.0,286,32,27
64374,64,75.0,164,18,15
64375,64,75.0,18,2,1
64376,64,75.0,128,14,12
64377,64,75.0,98,11,9
64378,64,75.0,12,1,1
64379,64,75.0,23,2,2
64380,64,75.0,14,1,1
64381,64,75.0,33,3,3
64382,64,75.0,51,5,4
64383,64,75.0,18,2,1
64385,64,75.0,37,4,3
64386,64,75.0,179,20,17
64387,64,75.0,59,6,5
64388,64,75.0,21,2,2
64389,64,75.0,39,4,3
64390,64,75.0,24,2,2
64391,64,75.0,48,5,4
64392,64,75.0,12,1,1
64393,64,75.0,675,76,64
64394,64,75.0,2,0,0
64395,64,75.0,20,2,1
64396,64,75.0,136,15,13
64397,64,75.0,4,0,0
64398,64,75.0,59,6,5
64399,64,75.0,327,37,31
64400,64,75.0,164,18,15
64401,64,75.0,1,0,0
64403,64,75.0,24,2,2
64404,64,75.0,22,2,2
