age,dep,reg,weight_dep,weight_reg
50,93,11.0,32,67
50,94,11.0,28,58
50,95,11.0,25,52
50,97,1.0,42,86
51,01,84.0,15,30
51,02,32.0,12,23
51,03,84.0,8,15
51,04,93.0,4,7
51,05,93.0,3,6
51,06,93.0,23,48
51,07,84.0,8,15
51,08,44.0,28,5
51,09,76.0,16,3
51,10,44.0,30,6
51,11,76.0,38,7
51,12,76.0,29,5
51,13,93.0,195,35
51,14,28.0,66,12
51,15,84.0,15,3
51,16,75.0,35,7
51,17,75.0,61,11
51,18,24.0,30,6
51,19,75.0,23,4
51,21,27.0,49,9
51,22,53.0,61,11
51,23,75.0,13,3
51,24,75.0,41,8
51,25,27.0,50,9
51,26,84.0,52,10
51,27,28.0,60,11
51,28,24.0,42,8
51,29,53.0,94,17
51,2A,94.0,18,4
51,2B,94.0,18,4
51,30,76.0,76,14
51,31,76.0,134,24
51,32,76.0,20,4
51,33,75.0,151,27
51,34,76.0,105,19
51,35,53.0,102,18
51,36,24.0,21,4
51,37,24.0,58,11
51,38,84.0,128,23
51,39,27.0,26,5
51,40,75.0,42,8
51,41,24.0,35,7
51,42,84.0,71,13
51,43,84.0,23,4
51,44,52.0,134,24
51,45,24.0,67,12
51,46,76.0,17,3
51,47,75.0,33,6
51,48,76.0,9,2
51,49,52.0,77,14
51,50,28.0,52,10
51,51,44.0,54,10
51,52,44.0,17,3
51,53,52.0,32,6
51,54,44.0,70,13
51,55,44.0,19,4
51,56,53.0,77,14
51,57,44.0,113,20
51,58,27.0,21,4
51,59,32.0,250,44
51,60,32.0,82,15
51,61,28.0,27,5
51,62,32.0,144,26
51,63,84.0,63,12
51,64,75.0,70,13
51,65,76.0,25,5
51,66,76.0,46,8
51,67,44.0,120,21
51,68,44.0,86,15
51,69,84.0,166,30
51,70,27.0,25,5
51,71,27.0,56,10
51,72,52.0,55,10
51,73,84.0,46,9
51,74,84.0,87,16
51,75,11.0,202,36
51,76,28.0,119,21
51,77,11.0,144,26
51,78,11.0,146,26
51,79,75.0,38,7
51,80,32.0,55,10
51,81,76.0,40,8
51,82,76.0,28,5
51,83,93.0,105,19
51,84,93.0,57,10
51,85,52.0,66,12
51,86,75.0,42,8
51,87,75.0,36,7
51,88,44.0,39,7
51,89,27.0,35,7
51,90,27.0,15,3
51,91,11.0,133,24
51,92,11.0,153,27
51,93,11.0,160,29
51,94,11.0,139,25
51,95,11.0,125,22
51,97,1.0,211,37
52,01,84.0,67,12
52,02,32.0,52,10
52,03,84.0,36,7
52,04,93.0,16,3
52,05,93.0,15,3
52,06,93.0,107,19
52,07,84.0,32,6
52,08,44.0,30,6
52,09,76.0,16,3
52,10,44.0,30,6
52,11,76.0,36,7
52,12,76.0,29,5
52,13,93.0,201,36
52,14,28.0,67,12
52,15,84.0,16,3
52,16,75.0,37,7
52,17,75.0,62,11
52,18,24.0,33,6
52,19,75.0,25,5
52,21,27.0,51,9
52,22,53.0,59,11
52,23,75.0,12,3
52,24,75.0,42,8
52,25,27.0,50,9
52,26,84.0,50,9
52,27,28.0,60,11
52,28,24.0,43,8
52,29,53.0,95,17
52,2A,94.0,16,3
52,2B,94.0,17,3
52,30,76.0,77,14
52,31,76.0,133,24
52,32,76.0,20,4
52,33,75.0,148,26
52,34,76.0,101,18
52,35,53.0,101,18
52,36,24.0,23,4
52,37,24.0,58,11
52,38,84.0,127,23
52,39,27.0,27,5
52,40,75.0,41,8
52,41,24.0,34,6
52,42,84.0,72,13
52,43,84.0,26,5
52,44,52.0,135,24
52,45,24.0,66,12
52,46,76.0,18,4
52,47,75.0,33,6
52,48,76.0,9,2
52,49,52.0,79,14
52,50,28.0,53,10
52,51,44.0,53,10
52,52,44.0,17,3
52,53,52.0,31,6
52,54,44.0,69,13
52,55,44.0,19,4
52,56,53.0,77,14
52,57,44.0,116,21
52,58,27.0,21,4
52,59,32.0,248,44
52,60,32.0,84,15
52,61,28.0,29,6
52,62,32.0,147,26
52,63,84.0,64,12
52,64,75.0,67,12
52,65,76.0,23,4
52,66,76.0,46,8
52,67,44.0,119,21
52,68,44.0,83,15
52,69,84.0,168,30
52,70,27.0,24,5
52,71,27.0,58,11
52,72,52.0,56,10
52,73,84.0,44,8
52,74,84.0,82,15
52,75,11.0,196,35
52,76,28.0,121,22
52,77,11.0,143,26
52,78,11.0,145,26
52,79,75.0,39,7
52,80,32.0,54,10
52,81,76.0,38,7
52,82,76.0,26,5
52,83,93.0,105,19
52,84,93.0,57,11
52,85,52.0,66,12
52,86,75.0,42,8
52,87,75.0,38,7
52,88,44.0,39,7
52,89,27.0,33,6
52,90,27.0,14,3
52,91,11.0,127,23
52,92,11.0,147,26
52,93,11.0,149,27
52,94,11.0,136,24
52,95,11.0,119,21
52,97,1.0,205,36
53,01,84.0,66,12
53,02,32.0,54,10
53,03,84.0,34,6
53,04,93.0,17,3
53,05,93.0,16,3
53,06,93.0,108,19
53,07,84.0,35,7
53,08,44.0,28,5
53,09,76.0,16,3
53,10,44.0,30,6
53,11,76.0,36,7
53,12,76.0,28,5
53,13,93.0,195,35
53,14,28.0,63,12
53,15,84.0,17,3
53,16,75.0,37,7
53,17,75.0,61,11
53,18,24.0,32,6
53,19,75.0,25,5
53,21,27.0,48,9
53,22,53.0,59,11
53,23,75.0,12,3
53,24,75.0,42,8
53,25,27.0,50,9
53,26,84.0,50,9
53,27,28.0,59,11
53,28,24.0,45,8
53,29,53.0,95,17
53,2A,94.0,15,3
53,2B,94.0,17,3
53,30,76.0,73,13
53,31,76.0,129,23
53,32,76.0,20,4
53,33,75.0,145,26
53,34,76.0,105,19
53,35,53.0,103,19
53,36,24.0,24,5
53,37,24.0,56,10
53,38,84.0,123,22
53,39,27.0,25,5
53,40,75.0,42,8
53,41,24.0,32,6
53,42,84.0,72,13
53,43,84.0,23,4
53,44,52.0,129,23
53,45,24.0,64,12
53,46,76.0,18,4
53,47,75.0,34,6
53,48,76.0,8,2
53,49,52.0,76,14
53,50,28.0,56,10
53,51,44.0,54,10
53,52,44.0,19,4
53,53,52.0,30,6
53,54,44.0,71,13
53,55,44.0,19,4
53,56,53.0,76,14
53,57,44.0,111,20
53,58,27.0,21,4
53,59,32.0,102,60
53,60,32.0,34,20
53,61,28.0,12,7
53,62,32.0,59,35
53,63,84.0,26,16
53,64,75.0,28,17
53,65,76.0,9,6
53,66,76.0,18,11
53,67,44.0,47,28
53,68,44.0,33,20
53,69,84.0,65,39
53,70,27.0,10,6
53,71,27.0,24,14
53,72,52.0,22,13
53,73,84.0,19,11
53,74,84.0,33,20
53,75,11.0,79,47
53,76,28.0,50,30
53,77,11.0,56,34
53,78,11.0,57,34
53,79,75.0,16,10
53,80,32.0,22,13
53,81,76.0,16,9
53,82,76.0,11,7
53,83,93.0,44,26
53,84,93.0,23,14
53,85,52.0,27,16
53,86,75.0,17,10
53,87,75.0,15,9
53,88,44.0,17,10
53,89,27.0,13,8
53,90,27.0,6,4
53,91,11.0,53,31
53,92,11.0,58,35
53,93,11.0,61,36
53,94,11.0,53,32
53,95,11.0,48,29
53,97,1.0,81,48
54,01,84.0,25,15
54,02,32.0,21,13
54,03,84.0,14,8
54,04,93.0,7,4
54,05,93.0,6,4
54,06,93.0,43,25
54,07,84.0,14,8
54,08,44.0,12,7
54,09,76.0,7,4
54,10,44.0,12,7
54,11,76.0,14,9
54,12,76.0,13,8
54,13,93.0,77,46
54,14,28.0,27,16
54,15,84.0,7,4
54,16,75.0,15,9
54,17,75.0,25,15
54,18,24.0,13,8
54,19,75.0,10,6
54,21,27.0,20,12
54,22,53.0,24,14
54,23,75.0,5,3
54,24,75.0,18,11
54,25,27.0,20,12
54,26,84.0,21,12
54,27,28.0,25,15
54,28,24.0,17,10
54,29,53.0,39,23
54,2A,94.0,7,4
54,2B,94.0,7,5
54,30,76.0,29,17
54,31,76.0,52,31
54,32,76.0,9,5
54,33,75.0,59,35
54,34,76.0,40,24
54,35,53.0,40,24
54,36,24.0,10,6
54,37,24.0,23,14
54,38,84.0,48,29
54,39,27.0,11,7
54,40,75.0,16,10
54,41,24.0,14,8
54,42,84.0,29,18
54,43,84.0,9,6
54,44,52.0,52,31
54,45,24.0,27,16
54,46,76.0,7,5
54,47,75.0,13,8
54,48,76.0,4,2
54,49,52.0,31,19
54,50,28.0,22,13
54,51,44.0,22,13
54,52,44.0,8,5
54,53,52.0,13,8
54,54,44.0,29,17
54,55,44.0,8,5
54,56,53.0,31,18
54,57,44.0,46,27
54,58,27.0,9,5
54,59,32.0,97,57
54,60,32.0,33,20
54,61,28.0,12,7
54,62,32.0,58,35
54,63,84.0,27,16
54,64,75.0,27,16
54,65,76.0,9,6
54,66,76.0,18,11
54,67,44.0,47,28
54,68,44.0,32,19
54,69,84.0,64,38
54,70,27.0,10,6
54,71,27.0,24,14
54,72,52.0,23,14
54,73,84.0,18,11
54,74,84.0,32,19
54,75,11.0,76,45
54,76,28.0,49,29
54,77,11.0,56,33
54,78,11.0,59,35
54,79,75.0,16,10
54,80,32.0,22,13
54,81,76.0,16,10
54,82,76.0,11,7
54,83,93.0,42,25
54,84,93.0,23,14
54,85,52.0,26,16
54,86,75.0,17,10
54,87,75.0,15,9
54,88,44.0,15,9
54,89,27.0,14,8
54,90,27.0,6,4
54,91,11.0,52,31
54,92,11.0,59,35
54,93,11.0,59,35
54,94,11.0,54,32
54,95,11.0,46,28
54,97,1.0,77,46
55,01,84.0,25,15
55,02,32.0,22,13
55,03,84.0,14,9
55,04,93.0,7,4
55,05,93.0,6,4
55,06,93.0,44,26
55,07,84.0,14,8
55,08,44.0,12,7
55,09,76.0,7,4
55,10,44.0,12,7
55,11,76.0,14,9
55,12,76.0,13,8
55,13,93.0,74,44
55,14,28.0,26,15
55,15,84.0,7,4
55,16,75.0,15,9
55,17,75.0,25,15
55,18,24.0,13,8
55,19,75.0,10,6
55,21,27.0,21,12
55,22,53.0,26,15
55,23,75.0,6,4
55,24,75.0,18,11
55,25,27.0,20,12
55,26,84.0,19,11
55,27,28.0,24,14
55,28,24.0,17,10
55,29,53.0,38,23
55,2A,94.0,7,4
55,2B,94.0,7,5
55,30,76.0,30,18
55,31,76.0,50,30
55,32,76.0,8,5
55,33,75.0,57,34
55,34,76.0,41,24
55,35,53.0,38,23
55,36,24.0,10,6
55,37,24.0,23,14
55,38,84.0,49,29
55,39,27.0,10,6
55,40,75.0,17,10
55,41,24.0,14,8
55,42,84.0,28,17
55,43,84.0,10,6
55,44,52.0,51,30
55,45,24.0,25,15
55,46,76.0,8,5
55,47,75.0,14,8
55,48,76.0,4,2
55,49,52.0,32,19
55,50,28.0,21,13
55,51,44.0,22,13
55,52,44.0,8,5
55,53,52.0,12,8
55,54,44.0,28,17
55,55,44.0,8,5
55,56,53.0,31,19
55,57,44.0,43,26
55,58,27.0,9,5
55,59,32.0,96,57
55,60,32.0,32,19
55,61,28.0,12,7
55,62,32.0,58,34
55,63,84.0,25,15
55,64,75.0,27,16
55,65,76.0,10,6
55,66,76.0,19,11
55,67,44.0,46,27
55,68,44.0,33,20
55,69,84.0,64,38
55,70,27.0,10,6
55,71,27.0,23,14
55,72,52.0,23,14
55,73,84.0,18,11
55,74,84.0,30,18
55,75,11.0,75,44
55,76,28.0,48,29
55,77,11.0,55,33
55,78,11.0,55,33
55,79,75.0,16,10
55,80,32.0,22,13
55,81,76.0,17,10
55,82,76.0,11,7
55,83,93.0,41,25
55,84,93.0,23,14
55,85,52.0,27,16
55,86,75.0,17,10
55,87,75.0,15,9
55,88,44.0,16,9
55,89,27.0,14,9
55,90,27.0,6,3
55,91,11.0,51,30
55,92,11.0,56,33
55,93,11.0,57,34
55,94,11.0,52,31
55,95,11.0,45,27
55,97,1.0,75,44
56,01,84.0,24,14
56,02,32.0,21,13
56,03,84.0,14,9
56,04,93.0,7,5
56,05,93.0,6,4
56,06,93.0,41,24
56,07,84.0,13,8
56,08,44.0,12,7
56,09,76.0,7,4
56,10,44.0,12,7
56,11,76.0,14,8
56,12,76.0,12,7
56,13,93.0,77,46
56,14,28.0,27,16
56,15,84.0,7,4
56,16,75.0,15,9
56,17,75.0,24,15
56,18,24.0,12,7
56,19,75.0,10,6
56,21,27.0,20,12
56,22,53.0,25,15
56,23,75.0,6,4
56,24,75.0,18,11
56,25,27.0,20,12
56,26,84.0,20,12
56,27,28.0,24,14
56,28,24.0,17,10
56,29,53.0,38,23
56,2A,94.0,7,4
56,2B,94.0,7,4
56,30,76.0,30,18
56,31,76.0,48,29
56,32,76.0,8,5
56,33,75.0,57,34
56,34,76.0,41,25
56,35,53.0,39,23
56,36,24.0,10,6
56,37,24.0,24,14
56,38,84.0,46,28
56,39,27.0,10,6
56,40,75.0,16,10
56,41,24.0,14,8
56,42,84.0,27,16
56,43,84.0,10,6
56,44,52.0,50,30
56,45,24.0,26,16
56,46,76.0,8,5
56,47,75.0,12,8
56,48,76.0,4,2
56,49,52.0,30,18
56,50,28.0,21,13
56,51,44.0,21,13
56,52,44.0,8,5
56,53,52.0,13,8
56,54,44.0,28,17
56,55,44.0,9,5
56,56,53.0,32,19
56,57,44.0,45,27
56,58,27.0,10,6
56,59,32.0,94,56
56,60,32.0,32,19
56,61,28.0,12,7
56,62,32.0,58,34
56,63,84.0,26,15
56,64,75.0,27,16
56,65,76.0,10,6
56,66,76.0,18,11
56,67,44.0,46,27
56,68,44.0,33,20
56,69,84.0,61,36
56,70,27.0,10,6
56,71,27.0,23,14
56,72,52.0,22,13
56,73,84.0,18,11
56,74,84.0,30,18
56,75,11.0,73,44
56,76,28.0,49,29
56,77,11.0,52,31
56,78,11.0,54,32
56,79,75.0,16,10
56,80,32.0,22,13
56,81,76.0,16,9
56,82,76.0,10,6
56,83,93.0,43,26
56,84,93.0,21,12
56,85,52.0,27,16
56,86,75.0,17,10
56,87,75.0,15,9
56,88,44.0,16,9
56,89,27.0,14,8
56,90,27.0,6,4
56,91,11.0,50,30
56,92,11.0,56,33
56,93,11.0,56,33
56,94,11.0,50,30
56,95,11.0,46,27
56,97,1.0,73,44
57,01,84.0,25,15
57,02,32.0,21,13
57,03,84.0,15,9
57,04,93.0,7,5
57,05,93.0,6,4
57,06,93.0,40,24
57,07,84.0,13,8
57,08,44.0,12,7
57,09,76.0,7,4
57,10,44.0,12,8
57,11,76.0,14,9
57,12,76.0,12,7
57,13,93.0,75,44
57,14,28.0,26,16
57,15,84.0,7,4
57,16,75.0,15,9
57,17,75.0,25,15
57,18,24.0,13,8
57,19,75.0,11,6
57,21,27.0,19,12
57,22,53.0,25,15
57,23,75.0,6,4
57,24,75.0,19,11
57,25,27.0,20,12
57,26,84.0,20,12
57,27,28.0,24,14
57,28,24.0,17,10
57,29,53.0,37,22
57,2A,94.0,7,4
57,2B,94.0,7,4
57,30,76.0,29,17
57,31,76.0,46,28
57,32,76.0,8,5
57,33,75.0,56,33
57,34,76.0,39,24
57,35,53.0,38,23
57,36,24.0,10,6
57,37,24.0,13,14
57,38,84.0,25,27
57,39,27.0,6,6
57,40,75.0,9,10
57,41,24.0,8,8
57,42,84.0,16,17
57,43,84.0,6,6
57,44,52.0,27,29
57,45,24.0,15,16
57,46,76.0,5,5
57,47,75.0,8,8
57,48,76.0,2,3
57,49,52.0,17,18
57,50,28.0,12,13
57,51,44.0,12,13
57,52,44.0,4,5
57,53,52.0,7,8
57,54,44.0,15,16
57,55,44.0,5,5
57,56,53.0,17,18
57,57,44.0,25,27
57,58,27.0,6,6
57,59,32.0,52,55
57,60,32.0,18,19
57,61,28.0,7,7
57,62,32.0,32,34
57,63,84.0,14,15
57,64,75.0,15,16
57,65,76.0,5,6
57,66,76.0,10,11
57,67,44.0,24,26
57,68,44.0,18,19
57,69,84.0,33,35
57,70,27.0,6,6
57,71,27.0,13,14
57,72,52.0,13,13
57,73,84.0,10,10
57,74,84.0,16,17
57,75,11.0,40,43
57,76,28.0,27,29
57,77,11.0,29,32
57,78,11.0,30,32
57,79,75.0,9,10
57,80,32.0,12,12
57,81,76.0,9,10
57,82,76.0,6,6
57,83,93.0,23,25
57,84,93.0,12,13
57,85,52.0,15,16
57,86,75.0,10,10
57,87,75.0,9,9
57,88,44.0,9,10
57,89,27.0,8,8
57,90,27.0,4,4
57,91,11.0,27,29
57,92,11.0,29,31
57,93,11.0,29,31
57,94,11.0,27,29
57,95,11.0,25,27
57,97,1.0,39,42
58,01,84.0,13,14
58,02,32.0,12,13
58,03,84.0,8,9
58,04,93.0,4,4
58,05,93.0,4,4
58,06,93.0,22,24
58,07,84.0,8,9
58,08,44.0,7,7
58,09,76.0,4,4
58,10,44.0,7,7
58,11,76.0,8,9
58,12,76.0,7,7
58,13,93.0,41,44
58,14,28.0,16,17
58,15,84.0,4,4
58,16,75.0,8,9
58,17,75.0,14,15
58,18,24.0,8,8
58,19,75.0,6,6
58,21,27.0,11,12
58,22,53.0,14,15
58,23,75.0,4,4
58,24,75.0,10,11
58,25,27.0,11,11
58,26,84.0,11,12
58,27,28.0,13,14
58,28,24.0,10,10
58,29,53.0,21,23
58,2A,94.0,4,4
58,2B,94.0,4,5
58,30,76.0,16,17
58,31,76.0,25,26
58,32,76.0,5,5
58,33,75.0,31,33
58,34,76.0,22,23
58,35,53.0,20,22
58,36,24.0,6,6
58,37,24.0,13,14
58,38,84.0,25,27
58,39,27.0,6,6
58,40,75.0,9,10
58,41,24.0,8,8
58,42,84.0,16,17
58,43,84.0,6,6
58,44,52.0,28,30
58,45,24.0,14,15
58,46,76.0,5,5
58,47,75.0,8,8
58,48,76.0,2,2
58,49,52.0,16,18
58,50,28.0,12,13
58,51,44.0,12,13
58,52,44.0,4,5
58,53,52.0,7,7
58,54,44.0,15,16
58,55,44.0,5,5
58,56,53.0,17,18
58,57,44.0,24,26
58,58,27.0,6,6
58,59,32.0,51,55
58,60,32.0,17,19
58,61,28.0,7,7
58,62,32.0,32,34
58,63,84.0,14,15
58,64,75.0,15,16
58,65,76.0,6,6
58,66,76.0,10,11
58,67,44.0,24,26
58,68,44.0,17,18
58,69,84.0,31,34
58,70,27.0,6,6
58,71,27.0,13,13
58,72,52.0,12,13
58,73,84.0,10,11
58,74,84.0,16,17
58,75,11.0,39,41
58,76,28.0,27,29
58,77,11.0,28,30
58,78,11.0,29,31
58,79,75.0,9,10
58,80,32.0,13,13
58,81,76.0,9,9
58,82,76.0,6,6
58,83,93.0,22,23
58,84,93.0,12,13
58,85,52.0,15,16
58,86,75.0,10,11
58,87,75.0,9,9
58,88,44.0,9,9
58,89,27.0,8,8
58,90,27.0,3,4
58,91,11.0,26,28
58,92,11.0,29,31
58,93,11.0,30,32
58,94,11.0,27,29
58,95,11.0,24,26
58,97,1.0,38,40
59,01,84.0,13,14
59,02,32.0,12,13
59,03,84.0,8,8
59,04,93.0,4,5
59,05,93.0,4,4
59,06,93.0,22,24
59,07,84.0,8,8
59,08,44.0,6,7
59,09,76.0,4,4
59,10,44.0,7,7
59,11,76.0,8,9
59,12,76.0,7,7
59,13,93.0,40,42
59,14,28.0,15,16
59,15,84.0,4,5
59,16,75.0,8,9
59,17,75.0,14,15
59,18,24.0,8,8
59,19,75.0,6,7
59,21,27.0,12,12
59,22,53.0,14,15
59,23,75.0,3,4
59,24,75.0,10,11
59,25,27.0,11,11
59,26,84.0,11,12
59,27,28.0,13,14
59,28,24.0,9,10
59,29,53.0,21,22
59,2A,94.0,4,4
59,2B,94.0,4,5
59,30,76.0,16,17
59,31,76.0,25,26
59,32,76.0,5,5
59,33,75.0,31,33
59,34,76.0,21,22
59,35,53.0,20,22
59,36,24.0,6,6
59,37,24.0,13,14
59,38,84.0,24,26
59,39,27.0,6,6
59,40,75.0,9,10
59,41,24.0,8,8
59,42,84.0,16,17
59,43,84.0,6,6
59,44,52.0,27,29
59,45,24.0,14,15
59,46,76.0,5,5
59,47,75.0,8,8
59,48,76.0,2,2
59,49,52.0,17,18
59,50,28.0,12,13
59,51,44.0,12,13
59,52,44.0,5,5
59,53,52.0,7,7
59,54,44.0,15,16
59,55,44.0,5,5
59,56,53.0,17,18
59,57,44.0,24,26
59,58,27.0,5,6
59,59,32.0,50,53
59,60,32.0,17,18
59,61,28.0,7,7
59,62,32.0,30,32
59,63,84.0,15,16
59,64,75.0,15,16
59,65,76.0,5,6
59,66,76.0,10,11
59,67,44.0,24,26
59,68,44.0,17,18
59,69,84.0,31,34
59,70,27.0,6,6
59,71,27.0,13,14
59,72,52.0,13,13
59,73,84.0,9,10
59,74,84.0,15,16
59,75,11.0,38,40
59,76,28.0,26,28
59,77,11.0,27,29
59,78,11.0,28,30
59,79,75.0,9,9
59,80,32.0,12,13
59,81,76.0,9,10
59,82,76.0,6,6
59,83,93.0,23,24
59,84,93.0,12,13
59,85,52.0,15,16
59,86,75.0,10,10
59,87,75.0,9,9
59,88,44.0,9,10
59,89,27.0,8,9
59,90,27.0,3,4
59,91,11.0,24,26
59,92,11.0,28,30
59,93,11.0,29,32
59,94,11.0,26,28
59,95,11.0,23,25
59,97,1.0,37,39
60,01,84.0,13,14
60,02,32.0,11,12
60,03,84.0,8,9
60,04,93.0,4,4
60,05,93.0,4,4
60,06,93.0,21,23
60,07,84.0,8,8
60,08,44.0,6,7
60,09,76.0,4,4
60,10,44.0,6,7
60,11,76.0,8,9
60,12,76.0,7,8
60,13,93.0,38,41
60,14,28.0,15,16
60,15,84.0,4,4
60,16,75.0,9,10
60,17,75.0,15,16
60,18,24.0,7,8
60,19,75.0,6,6
60,21,27.0,11,12
60,22,53.0,14,15
60,23,75.0,4,4
60,24,75.0,11,11
60,25,27.0,10,11
60,26,84.0,11,12
60,27,28.0,13,14
60,28,24.0,9,10
60,29,53.0,21,23
60,2A,94.0,4,4
60,2B,94.0,4,4
60,30,76.0,17,18
60,31,76.0,24,26
60,32,76.0,5,5
60,33,75.0,31,33
60,34,76.0,22,23
60,35,53.0,19,21
60,36,24.0,6,6
60,37,24.0,13,14
60,38,84.0,24,26
60,39,27.0,6,7
60,40,75.0,9,10
60,41,24.0,8,8
60,42,84.0,16,17
60,43,84.0,6,6
60,44,52.0,26,28
60,45,24.0,13,14
60,46,76.0,5,5
60,47,75.0,8,8
60,48,76.0,2,2
60,49,52.0,17,18
60,50,28.0,12,12
60,51,44.0,12,13
60,52,44.0,5,5
60,53,52.0,7,8
60,54,44.0,15,16
60,55,44.0,5,5
60,56,53.0,17,18
60,57,44.0,24,26
60,58,27.0,6,6
60,59,32.0,49,52
60,60,32.0,17,18
60,61,28.0,8,8
60,62,32.0,31,33
60,63,84.0,14,15
60,64,75.0,15,16
60,65,76.0,6,6
60,66,76.0,10,11
60,67,44.0,24,26
60,68,44.0,17,18
60,69,84.0,30,32
60,70,27.0,6,6
60,71,27.0,12,13
60,72,52.0,13,13
60,73,84.0,9,10
60,74,84.0,15,16
60,75,11.0,37,40
60,76,28.0,26,27
60,77,11.0,26,28
60,78,11.0,26,28
60,79,75.0,9,9
60,80,32.0,12,13
60,81,76.0,9,9
60,82,76.0,6,6
60,83,93.0,23,24
60,84,93.0,12,13
60,85,52.0,15,16
60,86,75.0,10,10
60,87,75.0,9,9
60,88,44.0,9,9
60,89,27.0,8,9
60,90,27.0,3,4
60,91,11.0,23,24
60,92,11.0,26,28
60,93,11.0,28,30
60,94,11.0,25,27
60,95,11.0,23,25
60,97,1.0,36,38
61,01,84.0,12,13
61,02,32.0,12,13
61,03,84.0,8,9
61,04,93.0,4,5
61,05,93.0,4,4
61,06,93.0,21,22
61,07,84.0,8,8
61,08,44.0,6,7
61,09,76.0,4,4
61,10,44.0,6,7
61,11,76.0,9,10
61,12,76.0,7,7
61,13,93.0,39,42
61,14,28.0,15,16
61,15,84.0,4,4
61,16,75.0,9,9
61,17,75.0,15,16
61,18,24.0,7,8
61,19,75.0,6,6
61,21,27.0,11,12
61,22,53.0,14,15
61,23,75.0,4,4
61,24,75.0,11,11
61,25,27.0,10,11
61,26,84.0,11,11
61,27,28.0,12,13
61,28,24.0,9,10
61,29,53.0,20,22
61,2A,94.0,4,4
61,2B,94.0,4,4
61,30,76.0,17,18
61,31,76.0,23,25
61,32,76.0,5,5
61,33,75.0,29,31
61,34,76.0,21,23
61,35,53.0,19,20
61,36,24.0,6,6
61,37,24.0,13,14
61,38,84.0,23,25
61,39,27.0,6,6
61,40,75.0,10,10
61,41,24.0,8,8
61,42,84.0,16,17
61,43,84.0,6,6
61,44,52.0,26,28
61,45,24.0,14,14
61,46,76.0,5,5
61,47,75.0,8,8
61,48,76.0,2,2
61,49,52.0,16,17
61,50,28.0,12,13
61,51,44.0,11,12
61,52,44.0,5,5
61,53,52.0,7,7
61,54,44.0,15,16
61,55,44.0,5,5
61,56,53.0,18,19
61,57,44.0,23,24
61,58,27.0,6,6
61,59,32.0,48,51
61,60,32.0,16,17
61,61,28.0,7,8
61,62,32.0,30,32
61,63,84.0,14,15
61,64,75.0,15,16
61,65,76.0,6,6
61,66,76.0,10,11
61,67,44.0,23,25
61,68,44.0,17,19
61,69,84.0,29,32
61,70,27.0,5,6
61,71,27.0,13,14
61,72,52.0,12,13
61,73,84.0,9,10
61,74,84.0,15,16
61,75,11.0,36,39
61,76,28.0,25,27
61,77,11.0,25,26
61,78,11.0,25,27
61,79,75.0,9,10
61,80,32.0,11,12
61,81,76.0,9,10
61,82,76.0,6,6
61,83,93.0,23,25
61,84,93.0,12,13
61,85,52.0,16,17
61,86,75.0,10,10
61,87,75.0,9,9
61,88,44.0,9,9
61,89,27.0,8,9
61,90,27.0,3,3
61,91,11.0,22,24
61,92,11.0,26,28
61,93,11.0,27,28
61,94,11.0,23,25
61,95,11.0,21,23
61,97,1.0,35,37
62,01,84.0,12,13
62,02,32.0,12,12
62,03,84.0,8,9
62,04,93.0,4,5
62,05,93.0,4,4
62,06,93.0,21,23
62,07,84.0,8,8
62,08,44.0,7,7
62,09,76.0,4,4
62,10,44.0,7,7
62,11,76.0,9,10
62,12,76.0,7,8
62,13,93.0,40,43
62,14,28.0,15,16
62,15,84.0,4,5
62,16,75.0,18,22
62,17,75.0,32,38
62,18,24.0,15,18
62,19,75.0,12,14
62,21,27.0,21,25
62,22,53.0,30,35
62,23,75.0,7,8
62,24,75.0,22,26
62,25,27.0,20,24
62,26,84.0,21,25
62,27,28.0,26,31
62,28,24.0,20,23
62,29,53.0,41,49
62,2A,94.0,8,9
62,2B,94.0,8,9
62,30,76.0,33,39
62,31,76.0,46,54
62,32,76.0,9,11
62,33,75.0,62,73
62,34,76.0,45,53
62,35,53.0,39,46
62,36,24.0,11,13
62,37,24.0,26,30
62,38,84.0,48,57
62,39,27.0,12,14
62,40,75.0,19,22
62,41,24.0,16,19
62,42,84.0,31,36
62,43,84.0,11,13
62,44,52.0,52,61
62,45,24.0,28,33
62,46,76.0,9,11
62,47,75.0,16,18
62,48,76.0,4,5
62,49,52.0,33,39
62,50,28.0,24,28
62,51,44.0,23,27
62,52,44.0,9,10
62,53,52.0,13,16
62,54,44.0,30,35
62,55,44.0,9,10
62,56,53.0,35,41
62,57,44.0,46,54
62,58,27.0,12,14
62,59,32.0,100,118
62,60,32.0,32,38
62,61,28.0,14,17
62,62,32.0,60,70
62,63,84.0,29,34
62,64,75.0,29,34
62,65,76.0,11,13
62,66,76.0,23,27
62,67,44.0,48,56
62,68,44.0,34,40
62,69,84.0,60,71
62,70,27.0,12,14
62,71,27.0,27,32
62,72,52.0,25,30
62,73,84.0,18,21
62,74,84.0,28,33
62,75,11.0,76,89
62,76,28.0,53,62
62,77,11.0,50,59
62,78,11.0,51,60
62,79,75.0,17,20
62,80,32.0,25,29
62,81,76.0,18,21
62,82,76.0,12,13
62,83,93.0,47,55
62,84,93.0,24,29
62,85,52.0,31,37
62,86,75.0,20,23
62,87,75.0,17,20
62,88,44.0,19,22
62,89,27.0,17,20
62,90,27.0,6,8
62,91,11.0,44,51
