DEPCOM;DEP;REG;PTOT;weight_fr;weight_reg;weight_dep
029274;029;53;5502;9;162;59
029275;029;53;777;2;23;9
029276;029;53;1235;2;37;14
029277;029;53;2343;4;69;26
029278;029;53;1852;3;55;20
029279;029;53;3015;5;89;33
029280;029;53;2144;4;63;23
029281;029;53;1054;2;31;12
029282;029;53;361;1;11;4
029284;029;53;2499;4;74;27
029285;029;53;517;1;16;6
029286;029;53;252;1;8;3
029287;029;53;980;2;29;11
029288;029;53;609;1;18;7
029289;029;53;125;1;4;2
029290;029;53;676;1;20;8
029291;029;53;989;2;30;11
029292;029;53;325;1;10;4
029293;029;53;7266;11;214;78
029294;029;53;647;1;19;7
029295;029;53;584;1;18;7
029296;029;53;1385;3;41;15
029297;029;53;2367;4;70;26
029298;029;53;593;1;18;7
029299;029;53;346;1;11;4
029300;029;53;1657;3;49;18
029301;029;53;384;1;12;5
029302;029;53;3942;6;116;43
030001;030;76;520;1;9;7
030002;030;76;804;2;14;11
030003;030;76;8401;13;141;111
030004;030;76;3385;5;57;45
030005;030;76;217;1;4;3
030006;030;76;5700;9;96;76
030007;030;76;40870;61;685;540
030008;030;76;918;2;16;13
030009;030;76;180;1;4;3
030010;030;76;3477;6;59;46
030011;030;76;8551;13;144;113
030012;030;76;4311;7;73;57
030013;030;76;505;1;9;7
030014;030;76;1037;2;18;14
030015;030;76;175;1;3;3
030016;030;76;297;1;5;4
030017;030;76;213;1;4;3
030018;030;76;525;1;9;7
030019;030;76;2820;5;48;38
030020;030;76;2419;4;41;32
030021;030;76;327;1;6;5
030022;030;76;185;1;4;3
030023;030;76;863;2;15;12
030024;030;76;484;1;9;7
030025;030;76;231;1;4;4
030026;030;76;1112;2;19;15
030027;030;76;2639;4;45;35
030028;030;76;18600;28;312;246
030029;030;76;1620;3;28;22
030030;030;76;360;1;7;5
030031;030;76;198;1;4;3
030032;030;76;16107;24;270;213
030033;030;76;4834;8;81;64
030034;030;76;7210;11;121;96
030035;030;76;246;1;5;4
030036;030;76;3447;6;58;46
030037;030;76;2879;5;49;38
030038;030;76;347;1;6;5
030039;030;76;2331;4;40;31
030040;030;76;137;1;3;2
030041;030;76;1216;2;21;17
030042;030;76;2590;4;44;35
030043;030;76;576;1;10;8
030044;030;76;88;1;2;2
030045;030;76;397;1;7;6
030046;030;76;961;2;17;13
030047;030;76;6459;10;109;86
030048;030;76;179;1;3;3
030049;030;76;391;1;7;6
030050;030;76;180;1;4;3
030051;030;76;1370;3;23;19
030052;030;76;636;1;11;9
030053;030;76;783;2;14;11
030054;030;76;295;1;5;4
030055;030;76;661;1;12;9
030056;030;76;335;1;6;5
030057;030;76;1651;3;28;22
030058;030;76;220;1;4;3
030059;030;76;2441;4;41;33
030060;030;76;4105;7;69;55
030061;030;76;2223;4;38;30
030062;030;76;5842;9;98;78
030064;030;76;100;1;2;2
030065;030;76;438;1;8;6
030066;030;76;552;1;10;8
030067;030;76;445;1;8;6
030068;030;76;892;2;15;12
030069;030;76;491;1;9;7
030070;030;76;708;2;12;10
030071;030;76;405;1;7;6
030072;030;76;464;1;8;7
030073;030;76;1763;3;30;24
030074;030;76;20;1;1;1
030075;030;76;4293;7;72;57
030076;030;76;872;2;15;12
030077;030;76;1871;3;32;25
030079;030;76;272;1;5;4
030080;030;76;857;2;15;12
030081;030;76;996;2;17;14
030082;030;76;4361;7;74;58
030083;030;76;2471;4;42;33
030084;030;76;672;1;12;9
030085;030;76;1105;2;19;15
030086;030;76;618;1;11;9
030087;030;76;227;1;4;3
030088;030;76;642;1;11;9
030089;030;76;1809;3;31;24
030090;030;76;262;1;5;4
030091;030;76;1703;3;29;23
030092;030;76;1708;3;29;23
030093;030;76;99;1;2;2
030094;030;76;155;1;3;3
030095;030;76;568;1;10;8
030096;030;76;955;2;16;13
030097;030;76;283;1;5;4
030098;030;76;427;1;8;6
030099;030;76;257;1;5;4
030100;030;76;710;2;12;10
030101;030;76;664;1;12;9
030102;030;76;595;1;10;8
030103;030;76;941;2;16;13
030104;030;76;771;2;13;11
030105;030;76;150;1;3;2
030106;030;76;703;2;12;10
030107;030;76;591;1;10;8
030108;030;76;166;1;3;3
030109;030;76;446;1;8;6
030110;030;76;384;1;7;6
030111;030;76;429;1;8;6
030112;030;76;1520;3;26;21
030113;030;76;240;1;5;4
030114;030;76;702;2;12;10
030115;030;76;268;1;5;4
030116;030;76;1098;2;19;15
030117;030;76;2935;5;50;39
030119;030;76;167;1;3;3
030120;030;76;1135;2;20;15
030121;030;76;250;1;5;4
030122;030;76;690;2;12;10
030123;030;76;3783;6;64;50
030124;030;76;215;1;4;3
030125;030;76;4944;8;83;66
030126;030;76;751;2;13;10
030127;030;76;1122;2;19;15
030128;030;76;4174;7;70;56
030129;030;76;719;2;13;10
030130;030;76;861;2;15;12
030131;030;76;1123;2;19;15
030132;030;76;5138;8;87;68
030133;030;76;8595;13;144;114
030134;030;76;316;1;6;5
030135;030;76;3816;6;64;51
030136;030;76;1124;2;19;15
030137;030;76;143;1;3;2
030138;030;76;2245;4;38;30
030139;030;76;380;1;7;6
030140;030;76;1152;2;20;16
030141;030;76;6409;10;108;85
030142;030;76;1184;2;20;16
030143;030;76;222;1;4;3
030144;030;76;473;1;8;7
030145;030;76;1580;3;27;21
030146;030;76;1486;3;25;20
030147;030;76;1563;3;27;21
030148;030;76;287;1;5;4
030149;030;76;924;2;16;13
030150;030;76;271;1;5;4
030151;030;76;493;1;9;7
030152;030;76;2109;4;36;28
030153;030;76;125;1;3;2
030154;030;76;408;1;7;6
030155;030;76;6909;11;116;92
030156;030;76;8744;13;147;116
030158;030;76;433;1;8;6
030159;030;76;755;2;13;10
030160;030;76;247;1;5;4
030161;030;76;200;1;4;3
030162;030;76;678;2;12;9
030163;030;76;164;1;3;3
030164;030;76;724;2;13;10
030165;030;76;1252;2;21;17
030166;030;76;2608;4;44;35
030167;030;76;842;2;15;12
030168;030;76;641;1;11;9
030169;030;76;5770;9;97;77
030170;030;76;971;2;17;13
030171;030;76;1311;2;22;18
030172;030;76;741;2;13;10
030173;030;76;1708;3;29;23
030174;030;76;1468;3;25;20
030175;030;76;207;1;4;3
030176;030;76;205;1;4;3
030177;030;76;666;1;12;9
030178;030;76;1529;3;26;21
030179;030;76;3243;5;55;43
030180;030;76;607;1;11;9
030181;030;76;438;1;8;6
030182;030;76;1253;2;21;17
030183;030;76;651;1;11;9
030184;030;76;1497;3;26;20
030185;030;76;1429;3;24;19
030186;030;76;1785;3;30;24
030187;030;76;333;1;6;5
030188;030;76;715;2;12;10
030189;030;76;152952;226;2563;2019
030191;030;76;1172;2;20;16
030192;030;76;423;1;8;6
030193;030;76;682;2;12;10
030194;030;76;287;1;5;4
030195;030;76;36;1;1;1
030196;030;76;434;1;8;6
030197;030;76;259;1;5;4
030198;030;76;263;1;5;4
030199;030;76;57;1;1;1
030200;030;76;971;2;17;13
030201;030;76;371;1;7;5
030202;030;76;10519;16;177;139
030203;030;76;352;1;6;5
030204;030;76;382;1;7;6
030205;030;76;250;1;5;4
030206;030;76;4047;6;68;54
030207;030;76;719;2;13;10
030208;030;76;40;1;1;1
030209;030;76;4274;7;72;57
030210;030;76;3251;5;55;43
030211;030;76;4172;7;70;56
030212;030;76;2323;4;39;31
030213;030;76;21;1;1;1
030214;030;76;2251;4;38;30
030215;030;76;365;1;7;5
030216;030;76;855;2;15;12
030217;030;76;7709;12;130;102
030218;030;76;255;1;5;4
030219;030;76;109;1;2;2
030220;030;76;264;1;5;4
030221;030;76;5546;9;93;74
030222;030;76;188;1;4;3
030223;030;76;4177;7;70;56
030224;030;76;612;1;11;9
030225;030;76;1725;3;29;23
030226;030;76;1257;2;22;17
030227;030;76;3201;5;54;43
030228;030;76;1713;3;29;23
030229;030;76;608;1;11;9
030230;030;76;603;1;11;8
030231;030;76;393;1;7;6
030232;030;76;443;1;8;6
030233;030;76;660;1;12;9
030234;030;76;281;1;5;4
030235;030;76;846;2;15;12
030236;030;76;123;1;3;2
030237;030;76;664;1;12;9
030238;030;76;56;1;1;1
030239;030;76;589;1;10;8
030240;030;76;387;1;7;6
030241;030;76;1894;3;32;25
030242;030;76;162;1;3;3
030243;030;76;7219;11;121;96
030244;030;76;385;1;7;6
030245;030;76;804;2;14;11
030246;030;76;120;1;3;2
030247;030;76;303;1;6;4
030248;030;76;454;1;8;6
030249;030;76;1052;2;18;14
030250;030;76;399;1;7;6
030251;030;76;569;1;10;8
030252;030;76;259;1;5;4
030253;030;76;1189;2;20;16
030254;030;76;2009;3;34;27
030255;030;76;3038;5;51;41
030256;030;76;736;2;13;10
030257;030;76;1926;3;33;26
030258;030;76;13711;21;230;181
030259;030;76;4419;7;75;59
030260;030;76;1090;2;19;15
030261;030;76;217;1;4;3
030262;030;76;268;1;5;4
030263;030;76;4043;6;68;54
030264;030;76;165;1;3;3
030265;030;76;248;1;5;4
030266;030;76;931;2;16;13
030267;030;76;532;1;9;8
030268;030;76;679;2;12;9
030269;030;76;2604;4;44;35
030270;030;76;1550;3;26;21
030271;030;76;713;2;12;10
030272;030;76;147;1;3;2
030273;030;76;1428;3;24;19
030274;030;76;3410;6;58;46
030275;030;76;304;1;6;5
030276;030;76;3516;6;59;47
030277;030;76;505;1;9;7
030278;030;76;3108;5;53;42
030279;030;76;692;2;12;10
030280;030;76;352;1;6;5
030281;030;76;1655;3;28;22
030282;030;76;862;2;15;12
030283;030;76;182;1;4;3
030284;030;76;4480;7;76;60
030285;030;76;735;2;13;10
030286;030;76;764;2;13;11
030287;030;76;648;1;11;9
030288;030;76;1248;2;21;17
030289;030;76;85;1;2;2
030290;030;76;1853;3;32;25
030291;030;76;291;1;5;4
030292;030;76;448;1;8;6
030293;030;76;349;1;6;5
030294;030;76;5309;8;89;71
030295;030;76;3117;5;53;42
030296;030;76;172;1;3;3
030297;030;76;259;1;5;4
030298;030;76;520;1;9;7
030299;030;76;1103;2;19;15
030300;030;76;538;1;10;8
030301;030;76;310;1;6;5
030302;030;76;2115;4;36;28
030303;030;76;854;2;15;12
030304;030;76;187;1;4;3
030305;030;76;3535;6;60;47
030306;030;76;581;1;10;8
030307;030;76;2626;4;44;35
030308;030;76;831;2;14;11
030309;030;76;301;1;6;4
030310;030;76;282;1;5;4
030311;030;76;1950;3;33;26
030312;030;76;2084;4;35;28
030313;030;76;754;2;13;10
030314;030;76;243;1;5;4
030315;030;76;2076;4;35;28
030316;030;76;255;1;5;4
030317;030;76;1778;3;30;24
030318;030;76;213;1;4;3
030319;030;76;627;1;11;9
030320;030;76;163;1;3;3
030321;030;76;4979;8;84;66
030322;030;76;282;1;5;4
030323;030;76;126;1;3;2
030324;030;76;886;2;15;12
030325;030;76;1591;3;27;21
030326;030;76;2014;3;34;27
030327;030;76;58;1;1;1
030328;030;76;1057;2;18;14
030329;030;76;452;1;8;6
030330;030;76;930;2;16;13
030331;030;76;1856;3;32;25
030332;030;76;129;1;3;2
030333;030;76;4356;7;73;58
030334;030;76;8813;14;148;117
030335;030;76;125;1;3;2
030336;030;76;1411;3;24;19
030337;030;76;437;1;8;6
030338;030;76;144;1;3;2
030339;030;76;1451;3;25;20
030340;030;76;595;1;10;8
030341;030;76;11742;18;197;155
030342;030;76;1287;2;22;17
030343;030;76;607;1;11;9
030344;030;76;5267;8;89;70
030345;030;76;338;1;6;5
030346;030;76;1885;3;32;25
030347;030;76;1423;3;24;19
030348;030;76;1871;3;32;25
030349;030;76;526;1;9;7
030350;030;76;3944;6;67;53
030351;030;76;12103;18;203;160
030352;030;76;1753;3;30;24
030353;030;76;61;1;2;1
030354;030;76;212;1;4;3
030355;030;76;1052;2;18;14
030356;030;76;3075;5;52;41
031001;031;76;121;1;3;1
031002;031;76;251;1;5;2
031003;031;76;1312;2;22;10
031004;031;76;2704;4;46;20
031005;031;76;313;1;6;3
031006;031;76;215;1;4;2
031007;031;76;67;1;2;1
031008;031;76;250;1;5;2
031009;031;76;160;1;3;2
031010;031;76;121;1;3;1
031011;031;76;269;1;5;2
031012;031;76;103;1;2;1
031013;031;76;375;1;7;3
031014;031;76;73;1;2;1
031015;031;76;24;1;1;1
031017;031;76;101;1;2;1
031018;031;76;234;1;4;2
031019;031;76;31;1;1;1
031020;031;76;951;2;16;7
031021;031;76;141;1;3;2
031022;031;76;8477;13;143;62
031023;031;76;319;1;6;3
031024;031;76;432;1;8;4
031025;031;76;913;2;16;7
031026;031;76;1048;2;18;8
031027;031;76;209;1;4;2
031028;031;76;1265;2;22;10
031029;031;76;338;1;6;3
031030;031;76;77;1;2;1
031031;031;76;601;1;11;5
031032;031;76;7057;11;119;51
031033;031;76;9850;15;166;72
031034;031;76;249;1;5;2
031035;031;76;4375;7;74;32
031036;031;76;1545;3;26;12
031037;031;76;1546;3;26;12
031038;031;76;680;2;12;5
031039;031;76;72;1;2;1
031040;031;76;39;1;1;1
031041;031;76;114;1;2;1
031042;031;76;2455;4;42;18
031043;031;76;154;1;3;2
031044;031;76;16878;25;283;122
031045;031;76;500;1;9;4
031046;031;76;12;1;1;1
031047;031;76;90;1;2;1
031048;031;76;3403;6;58;25
031049;031;76;568;1;10;5
031050;031;76;649;1;11;5
031051;031;76;468;1;8;4
031052;031;76;1588;3;27;12
031053;031;76;1368;3;23;10
031054;031;76;176;1;3;2
031055;031;76;173;1;3;2
031056;031;76;6463;10;109;47
031057;031;76;1554;3;27;12
031058;031;76;124;1;3;1
031059;031;76;119;1;2;1
031060;031;76;120;1;3;1
031061;031;76;204;1;4;2
031062;031;76;113;1;2;1
031063;031;76;164;1;3;2
031064;031;76;25;1;1;1
031065;031;76;3075;5;52;23
031066;031;76;4132;7;70;30
031067;031;76;44;1;1;1
031068;031;76;22;1;1;1
031069;031;76;25009;37;419;181
031070;031;76;513;1;9;4
031071;031;76;432;1;8;4
031072;031;76;72;1;2;1
031073;031;76;549;1;10;4
031074;031;76;300;1;6;3
031075;031;76;1209;2;21;9
031076;031;76;495;1;9;4
031077;031;76;562;1;10;5
031078;031;76;146;1;3;2
031079;031;76;4743;7;80;35
031080;031;76;1660;3;28;12
031081;031;76;6;1;1;1
031082;031;76;1057;2;18;8
031083;031;76;241;1;5;2
031084;031;76;1097;2;19;8
031085;031;76;247;1;5;2
031086;031;76;100;1;2;1
031087;031;76;328;1;6;3
031088;031;76;2912;5;49;22
031089;031;76;669;1;12;5
031090;031;76;392;1;7;3
031091;031;76;5916;9;100;43
031092;031;76;129;1;3;1
031093;031;76;987;2;17;8
031094;031;76;2816;5;48;21
031095;031;76;127;1;3;1
031096;031;76;171;1;3;2
031097;031;76;467;1;8;4
031098;031;76;1104;2;19;8
031099;031;76;360;1;7;3
031100;031;76;2402;4;41;18
031101;031;76;470;1;8;4
031102;031;76;218;1;4;2
031103;031;76;60;1;2;1
031104;031;76;675;1;12;5
031105;031;76;231;1;4;2
031106;031;76;2545;4;43;19
031107;031;76;5816;9;98;42
031108;031;76;269;1;5;2
031109;031;76;464;1;8;4
031110;031;76;647;1;11;5
031111;031;76;292;1;5;3
031112;031;76;193;1;4;2
031113;031;76;13726;21;230;100
031114;031;76;253;1;5;2
031115;031;76;62;1;2;1
031116;031;76;10582;16;178;77
031117;031;76;4369;7;74;32
031118;031;76;6398;10;108;47
031119;031;76;220;1;4;2
031120;031;76;754;2;13;6
031121;031;76;65;1;2;1
031122;031;76;119;1;2;1
031123;031;76;64;1;2;1
031124;031;76;391;1;7;3
031125;031;76;36;1;1;1
031126;031;76;392;1;7;3
031127;031;76;5;1;1;1
031128;031;76;849;2;15;7
031129;031;76;30;1;1;1
031130;031;76;91;1;2;1
031131;031;76;72;1;2;1
031132;031;76;61;1;2;1
031133;031;76;101;1;2;1
031134;031;76;74;1;2;1
031135;031;76;4954;8;83;36
031136;031;76;1899;3;32;14
031137;031;76;167;1;3;2
031138;031;76;248;1;5;2
031139;031;76;193;1;4;2
031140;031;76;189;1;4;2
031141;031;76;233;1;4;2
031142;031;76;255;1;5;2
031143;031;76;286;1;5;3
031144;031;76;746;2;13;6
031145;031;76;2969;5;50;22
031146;031;76;13;1;1;1
031147;031;76;641;1;11;5
031148;031;76;533;1;9;4
031149;031;76;39425;59;661;285
031150;031;76;6685;10;112;49
031151;031;76;835;2;14;7
031152;031;76;99;1;2;1
031153;031;76;437;1;8;4
031155;031;76;241;1;5;2
031156;031;76;342;1;6;3
031157;031;76;18197;27;305;132
031158;031;76;189;1;4;2
031159;031;76;470;1;8;4
031160;031;76;2387;4;40;18
031161;031;76;1213;2;21;9
031162;031;76;1084;2;19;8
031163;031;76;2731;5;46;20
031164;031;76;222;1;4;2
031165;031;76;6256;10;105;46
031166;031;76;261;1;5;2
031167;031;76;708;2;12;6
031168;031;76;119;1;2;1
031169;031;76;6813;11;115;50
031170;031;76;256;1;5;2
031171;031;76;329;1;6;3
031172;031;76;59;1;1;1
031173;031;76;262;1;5;2
031174;031;76;532;1;9;4
031175;031;76;616;1;11;5
031176;031;76;192;1;4;2
031177;031;76;135;1;3;1
031178;031;76;204;1;4;2
031179;031;76;349;1;6;3
031180;031;76;130;1;3;1
031181;031;76;2075;4;35;15
031182;031;76;5219;8;88;38
031183;031;76;314;1;6;3
031184;031;76;2001;3;34;15
031185;031;76;119;1;2;1
031186;031;76;3003;5;51;22
031187;031;76;12015;18;202;87
031188;031;76;6059;9;102;44
031189;031;76;216;1;4;2
031190;031;76;237;1;4;2
031191;031;76;97;1;2;1
031192;031;76;792;2;14;6
031193;031;76;1927;3;33;14
031194;031;76;176;1;3;2
031195;031;76;29;1;1;1
031196;031;76;246;1;5;2
031197;031;76;340;1;6;3
031198;031;76;106;1;2;1
031199;031;76;220;1;4;2
031200;031;76;81;1;2;1
031201;031;76;70;1;2;1
031202;031;76;6222;10;105;45
031203;031;76;9177;14;154;67
031204;031;76;83;1;2;1
031205;031;76;3137;5;53;23
031206;031;76;1278;2;22;10
031207;031;76;88;1;2;1
031208;031;76;332;1;6;3
031209;031;76;158;1;3;2
031210;031;76;1291;2;22;10
031211;031;76;694;2;12;6
031212;031;76;1780;3;30;13
031213;031;76;148;1;3;2
031215;031;76;510;1;9;4
031216;031;76;280;1;5;3
031217;031;76;71;1;2;1
031218;031;76;129;1;3;1
031219;031;76;445;1;8;4
031220;031;76;367;1;7;3
031221;031;76;67;1;2;1
031222;031;76;46;1;1;1
031223;031;76;48;1;1;1
031224;031;76;1389;3;24;11
031225;031;76;190;1;4;2
031226;031;76;91;1;2;1
031227;031;76;879;2;15;7
031228;031;76;1856;3;32;14
031229;031;76;702;2;12;6
031230;031;76;4250;7;72;31
031231;031;76;595;1;10;5
031232;031;76;8946;14;150;65
031233;031;76;1008;2;17;8
031234;031;76;441;1;8;4
031235;031;76;45;1;1;1
031236;031;76;76;1;2;1
031237;031;76;253;1;5;2
031238;031;76;500;1;9;4
031239;031;76;1654;3;28;12
031240;031;76;605;1;11;5
031241;031;76;319;1;6;3
031242;031;76;22;1;1;1
031243;031;76;90;1;2;1
031244;031;76;385;1;7;3
031245;031;76;193;1;4;2
031246;031;76;865;2;15;7
031247;031;76;1361;3;23;10
031248;031;76;6279;10;106;46
031249;031;76;1298;2;22;10
031250;031;76;672;1;12;5
031251;031;76;147;1;3;2
031252;031;76;1930;3;33;14
031253;031;76;2596;4;44;19
031254;031;76;4191;7;71;31
031255;031;76;339;1;6;3
031256;031;76;290;1;5;3
031258;031;76;223;1;4;2
031259;031;76;2116;4;36;16
031260;031;76;104;1;2;1
031261;031;76;1206;2;21;9
031262;031;76;420;1;8;4
031263;031;76;3090;5;52;23
031264;031;76;578;1;10;5
031265;031;76;255;1;5;2
031266;031;76;209;1;4;2
031267;031;76;60;1;2;1
031268;031;76;137;1;3;1
031269;031;76;1476;3;25;11
031270;031;76;1024;2;18;8
031271;031;76;2110;4;36;16
031272;031;76;69;1;2;1
031273;031;76;2879;5;49;21
031274;031;76;181;1;4;2
031275;031;76;176;1;3;2
031276;031;76;297;1;5;3
031277;031;76;1564;3;27;12
031278;031;76;328;1;6;3
031279;031;76;78;1;2;1
031280;031;76;377;1;7;3
031281;031;76;1416;3;24;11
031282;031;76;8988;14;151;65
031283;031;76;266;1;5;2
031284;031;76;1640;3;28;12
031285;031;76;751;2;13;6
031286;031;76;633;1;11;5
031287;031;76;3127;5;53;23
031288;031;76;331;1;6;3
031289;031;76;271;1;5;2
031290;031;76;44;1;1;1
031291;031;76;9444;14;159;69
031292;031;76;72;1;2;1
031293;031;76;2757;5;47;20
031294;031;76;104;1;2;1
031295;031;76;81;1;2;1
031296;031;76;448;1;8;4
031297;031;76;2152;4;37;16
031299;031;76;3757;6;63;28
031300;031;76;126;1;3;1
031301;031;76;131;1;3;1
031302;031;76;299;1;6;3
031303;031;76;3116;5;53;23
031304;031;76;471;1;8;4
031305;031;76;202;1;4;2
031306;031;76;92;1;2;1
031308;031;76;55;1;1;1
031309;031;76;229;1;4;2
031310;031;76;349;1;6;3
031311;031;76;1192;2;20;9
031312;031;76;34;1;1;1
031313;031;76;117;1;2;1
031314;031;76;413;1;7;3
031315;031;76;1003;2;17;8
031316;031;76;492;1;9;4
031317;031;76;497;1;9;4
031318;031;76;224;1;4;2
031319;031;76;146;1;3;2
031320;031;76;1020;2;18;8
031321;031;76;131;1;3;1
031322;031;76;63;1;2;1
031323;031;76;368;1;7;3
031324;031;76;2425;4;41;18
031325;031;76;191;1;4;2
031326;031;76;89;1;2;1
031327;031;76;234;1;4;2
031328;031;76;333;1;6;3
031329;031;76;208;1;4;2
031330;031;76;523;1;9;4
031331;031;76;316;1;6;3
031332;031;76;237;1;4;2
031333;031;76;95;1;2;1
031334;031;76;1304;2;22;10
031335;031;76;27;1;1;1
031336;031;76;633;1;11;5
031337;031;76;90;1;2;1
031338;031;76;791;2;14;6
031339;031;76;492;1;9;4
031340;031;76;277;1;5;2
031341;031;76;5710;9;96;42
031342;031;76;177;1;3;2
031343;031;76;63;1;2;1
031344;031;76;790;2;14;6
031345;031;76;2526;4;43;19
031346;031;76;1027;2;18;8
031347;031;76;171;1;3;2
031348;031;76;39;1;1;1
031349;031;76;923;2;16;7
031350;031;76;93;1;2;1
031351;031;76;4609;7;78;34
031352;031;76;241;1;5;2
031353;031;76;97;1;2;1
031354;031;76;62;1;2;1
031355;031;76;1832;3;31;14
031356;031;76;1724;3;29;13
031357;031;76;290;1;5;3
031358;031;76;3525;6;60;26
031359;031;76;78;1;2;1
031360;031;76;503;1;9;4
031361;031;76;510;1;9;4
031362;031;76;215;1;4;2
031363;031;76;227;1;4;2
031364;031;76;2987;5;51;22
031365;031;76;487;1;9;4
031366;031;76;631;1;11;5
031367;031;76;89;1;2;1
031368;031;76;249;1;5;2
031369;031;76;43;1;1;1
031370;031;76;136;1;3;1
031371;031;76;457;1;8;4
031372;031;76;461;1;8;4
031373;031;76;178;1;3;2
031374;031;76;990;2;17;8
031375;031;76;3101;5;52;23
031376;031;76;106;1;2;1
031377;031;76;761;2;13;6
031378;031;76;86;1;2;1
031379;031;76;202;1;4;2
031380;031;76;495;1;9;4
031381;031;76;2487;4;42;18
031382;031;76;107;1;2;1
031383;031;76;1299;2;22;10
031384;031;76;1608;3;27;12
031385;031;76;216;1;4;2
031386;031;76;219;1;4;2
031387;031;76;132;1;3;1
031388;031;76;399;1;7;3
031389;031;76;4183;7;71;31
031390;031;76;2827;5;48;21
031391;031;76;476;1;8;4
031392;031;76;75;1;2;1
031393;031;76;183;1;4;2
031394;031;76;139;1;3;2
031395;031;76;25488;38;428;185
031396;031;76;3916;6;66;29
031397;031;76;65;1;2;1
031398;031;76;88;1;2;1
031399;031;76;2961;5;50;22
031400;031;76;83;1;2;1
031401;031;76;405;1;7;3
031402;031;76;903;2;16;7
031403;031;76;862;2;15;7
031404;031;76;96;1;2;1
031405;031;76;102;1;2;1
031406;031;76;819;2;14;6
031407;031;76;1265;2;22;10
031408;031;76;93;1;2;1
